source,doy1998,station_wq_chl,latitude,longitude,field_coords,date,depth,tide,chlorophyll
USGS,3023,USGS 649,38.06,-121.8,FALSE,2006-04-11,NA,NA,3.8
USGS,3023,USGS 657,38.151667,-121.688333,FALSE,2006-04-11,NA,NA,3.7
USGS,3051,USGS 649,38.06,-121.8,FALSE,2006-05-09,NA,NA,5.7
USGS,3149,USGS 649,38.06,-121.8,FALSE,2006-08-15,NA,NA,4.2
USGS,3149,USGS 657,38.151667,-121.688333,FALSE,2006-08-15,NA,NA,3.4
USGS,3177,USGS 649,38.06,-121.8,FALSE,2006-09-12,NA,NA,4.4
USGS,3177,USGS 657,38.151667,-121.688333,FALSE,2006-09-12,NA,NA,4
USGS,3212,USGS 649,38.06,-121.8,FALSE,2006-10-17,NA,NA,2.9
USGS,3212,USGS 657,38.151667,-121.688333,FALSE,2006-10-17,NA,NA,1.4
USGS,3240,USGS 649,38.06,-121.8,FALSE,2006-11-14,NA,NA,1.7
USGS,3240,USGS 657,38.151667,-121.688333,FALSE,2006-11-14,NA,NA,1.5
USGS,3268,USGS 649,38.06,-121.8,FALSE,2006-12-12,NA,NA,1.9
USGS,3268,USGS 657,38.151667,-121.688333,FALSE,2006-12-12,NA,NA,2.6
USGS,3296,USGS 649,38.06,-121.8,FALSE,2007-01-09,NA,NA,2.2
USGS,3296,USGS 657,38.151667,-121.688333,FALSE,2007-01-09,NA,NA,2.1
USGS,3324,USGS 649,38.06,-121.8,FALSE,2007-02-06,NA,NA,3
USGS,3324,USGS 657,38.151667,-121.688333,FALSE,2007-02-06,NA,NA,4.6
USGS,3352,USGS 649,38.06,-121.8,FALSE,2007-03-06,NA,NA,2.8
USGS,3352,USGS 657,38.151667,-121.688333,FALSE,2007-03-06,NA,NA,2.3
USGS,3380,USGS 649,38.06,-121.8,FALSE,2007-04-03,NA,NA,2.8
USGS,3380,USGS 657,38.151667,-121.688333,FALSE,2007-04-03,NA,NA,2.4
USGS,3541,USGS 649,38.06,-121.8,FALSE,2007-09-11,NA,NA,2.6
USGS,3541,USGS 657,38.151667,-121.688333,FALSE,2007-09-11,NA,NA,2.6
USGS,3583,USGS 649,38.06,-121.8,FALSE,2007-10-23,NA,NA,1.5
USGS,3583,USGS 657,38.151667,-121.688333,FALSE,2007-10-23,NA,NA,2.5
USGS,3605,USGS 649,38.06,-121.8,FALSE,2007-11-14,NA,NA,2.5
USGS,3605,USGS 657,38.151667,-121.688333,FALSE,2007-11-14,NA,NA,3.9
USGS,3632,USGS 649,38.06,-121.8,FALSE,2007-12-11,NA,NA,1.7
USGS,3632,USGS 657,38.151667,-121.688333,FALSE,2007-12-11,NA,NA,1.2
USGS,3695,USGS 649,38.06,-121.8,FALSE,2008-02-12,NA,NA,2.2
USGS,3723,USGS 649,38.06,-121.8,FALSE,2008-03-11,NA,NA,1.4
USGS,3723,USGS 657,38.151667,-121.688333,FALSE,2008-03-11,NA,NA,1.4
USGS,3779,USGS 649,38.06,-121.8,FALSE,2008-05-06,NA,NA,8.3
USGS,3779,USGS 657,38.151667,-121.688333,FALSE,2008-05-06,NA,NA,2.8
USGS,3821,USGS 649,38.06,-121.8,FALSE,2008-06-17,NA,NA,4
USGS,3821,USGS 657,38.151667,-121.688333,FALSE,2008-06-17,NA,NA,3.3
USGS,3849,USGS 649,38.06,-121.8,FALSE,2008-07-15,NA,NA,3.5
USGS,3849,USGS 657,38.151667,-121.688333,FALSE,2008-07-15,NA,NA,3.5
USGS,3884,USGS 649,38.06,-121.8,FALSE,2008-08-19,NA,NA,3.1
USGS,3884,USGS 657,38.151667,-121.688333,FALSE,2008-08-19,NA,NA,4.2
USGS,3912,USGS 649,38.06,-121.8,FALSE,2008-09-16,NA,NA,2.4
USGS,3912,USGS 657,38.151667,-121.688333,FALSE,2008-09-16,NA,NA,2.9
USGS,3941,USGS 649,38.06,-121.8,FALSE,2008-10-15,NA,NA,1.7
USGS,3941,USGS 657,38.151667,-121.688333,FALSE,2008-10-15,NA,NA,2.1
USGS,3975,USGS 649,38.06,-121.8,FALSE,2008-11-18,NA,NA,2
USGS,3975,USGS 657,38.151667,-121.688333,FALSE,2008-11-18,NA,NA,1.2
USGS,4003,USGS 649,38.06,-121.8,FALSE,2008-12-16,NA,NA,2.3
USGS,4003,USGS 657,38.151667,-121.688333,FALSE,2008-12-16,NA,NA,1.9
USGS,4031,USGS 649,38.06,-121.8,FALSE,2009-01-13,NA,NA,3.3
USGS,4031,USGS 657,38.151667,-121.688333,FALSE,2009-01-13,NA,NA,2.8
USGS,4059,USGS 649,38.06,-121.8,FALSE,2009-02-10,NA,NA,4
USGS,4059,USGS 657,38.151667,-121.688333,FALSE,2009-02-10,NA,NA,2.7
USGS,4089,USGS 649,38.06,-121.8,FALSE,2009-03-12,NA,NA,1.9
USGS,4089,USGS 657,38.151667,-121.688333,FALSE,2009-03-12,NA,NA,1.7
USGS,4124,USGS 649,38.06,-121.8,FALSE,2009-04-16,NA,NA,3.3
USGS,4124,USGS 657,38.151667,-121.688333,FALSE,2009-04-16,NA,NA,1.9
USGS,4157,USGS 649,38.06,-121.8,FALSE,2009-05-19,NA,NA,4.3
USGS,4157,USGS 657,38.151667,-121.688333,FALSE,2009-05-19,NA,NA,1.8
USGS,4192,USGS 649,38.06,-121.8,FALSE,2009-06-23,NA,NA,5.5
USGS,4192,USGS 657,38.151667,-121.688333,FALSE,2009-06-23,NA,NA,3.7
USGS,4220,USGS 649,38.06,-121.8,FALSE,2009-07-21,NA,NA,3.3
USGS,4220,USGS 657,38.151667,-121.688333,FALSE,2009-07-21,NA,NA,3.2
USGS,4257,USGS 649,38.06,-121.8,FALSE,2009-08-27,NA,NA,4
USGS,4257,USGS 657,38.151667,-121.688333,FALSE,2009-08-27,NA,NA,2.3
USGS,4283,USGS 649,38.06,-121.8,FALSE,2009-09-22,NA,NA,2
USGS,4283,USGS 657,38.151667,-121.688333,FALSE,2009-09-22,NA,NA,3.8
USGS,4320,USGS 649,38.06,-121.8,FALSE,2009-10-29,NA,NA,2.9
USGS,4320,USGS 657,38.151667,-121.688333,FALSE,2009-10-29,NA,NA,1.7
USGS,4340,USGS 649,38.06,-121.8,FALSE,2009-11-18,NA,NA,1.9
USGS,4340,USGS 657,38.151667,-121.688333,FALSE,2009-11-18,NA,NA,2
USGS,4355,USGS 649,38.06,-121.8,FALSE,2009-12-03,NA,NA,2
USGS,4355,USGS 657,38.151667,-121.688333,FALSE,2009-12-03,NA,NA,1.8
USGS,4388,USGS 649,38.06,-121.8,FALSE,2010-01-05,NA,NA,2.3
USGS,4388,USGS 657,38.151667,-121.688333,FALSE,2010-01-05,NA,NA,1.6
USGS,4437,USGS 649,38.06,-121.8,FALSE,2010-02-23,NA,NA,2.3
USGS,4437,USGS 657,38.151667,-121.688333,FALSE,2010-02-23,NA,NA,2.8
USGS,4472,USGS 649,38.06,-121.8,FALSE,2010-03-30,NA,NA,5.5
USGS,4472,USGS 657,38.151667,-121.688333,FALSE,2010-03-30,NA,NA,1.8
USGS,4486,USGS 649,38.06,-121.8,FALSE,2010-04-13,NA,NA,7
USGS,4486,USGS 657,38.151667,-121.688333,FALSE,2010-04-13,NA,NA,1.5
USGS,4523,USGS 649,38.06,-121.8,FALSE,2010-05-20,NA,NA,21.3
USGS,4523,USGS 657,38.151667,-121.688333,FALSE,2010-05-20,NA,NA,1.3
USGS,4549,USGS 649,38.06,-121.8,FALSE,2010-06-15,NA,NA,2.6
USGS,4549,USGS 657,38.151667,-121.688333,FALSE,2010-06-15,NA,NA,2.4
USGS,4577,USGS 649,38.06,-121.8,FALSE,2010-07-13,NA,NA,6.9
USGS,4577,USGS 657,38.151667,-121.688333,FALSE,2010-07-13,NA,NA,3.2
USGS,4612,USGS 649,38.06,-121.8,FALSE,2010-08-17,NA,NA,3.5
USGS,4612,USGS 657,38.151667,-121.688333,FALSE,2010-08-17,NA,NA,2.8
USGS,4640,USGS 649,38.06,-121.8,FALSE,2010-09-14,NA,NA,3.9
USGS,4640,USGS 657,38.151667,-121.688333,FALSE,2010-09-14,NA,NA,2.8
USGS,4682,USGS 649,38.06,-121.8,FALSE,2010-10-26,NA,NA,1.5
USGS,4682,USGS 657,38.151667,-121.688333,FALSE,2010-10-26,NA,NA,1.4
USGS,4733,USGS 649,38.06,-121.8,FALSE,2010-12-16,NA,NA,2.4
USGS,4733,USGS 657,38.151667,-121.688333,FALSE,2010-12-16,NA,NA,2.6
USGS,4759,USGS 649,38.06,-121.8,FALSE,2011-01-11,NA,NA,1.4
USGS,4759,USGS 657,38.151667,-121.688333,FALSE,2011-01-11,NA,NA,1.4
USGS,4788,USGS 649,38.06,-121.8,FALSE,2011-02-09,NA,NA,2
USGS,4788,USGS 657,38.151667,-121.688333,FALSE,2011-02-09,NA,NA,2.3
USGS,4836,USGS 649,38.06,-121.8,FALSE,2011-03-29,NA,NA,2
USGS,4836,USGS 657,38.151667,-121.688333,FALSE,2011-03-29,NA,NA,2
USGS,4857,USGS 649,38.06,-121.8,FALSE,2011-04-19,NA,NA,4.7
USGS,4857,USGS 657,38.151667,-121.688333,FALSE,2011-04-19,NA,NA,6.2
USGS,4913,USGS 649,38.06,-121.8,FALSE,2011-06-14,NA,NA,3.4
USGS,4913,USGS 657,38.151667,-121.688333,FALSE,2011-06-14,NA,NA,2.6
USGS,4941,USGS 649,38.06,-121.8,FALSE,2011-07-12,NA,NA,3.5
USGS,4941,USGS 657,38.151667,-121.688333,FALSE,2011-07-12,NA,NA,1.6
USGS,4976,USGS 649,38.06,-121.8,FALSE,2011-08-16,NA,NA,7.4
USGS,4976,USGS 657,38.151667,-121.688333,FALSE,2011-08-16,NA,NA,2.6
USGS,5011,USGS 649,38.06,-121.8,FALSE,2011-09-20,NA,NA,8.2
USGS,5011,USGS 657,38.151667,-121.688333,FALSE,2011-09-20,NA,NA,3.2
USGS,5039,USGS 649,38.06,-121.8,FALSE,2011-10-18,NA,NA,7.9
USGS,5039,USGS 657,38.151667,-121.688333,FALSE,2011-10-18,NA,NA,6.5
USGS,5067,USGS 649,38.06,-121.8,FALSE,2011-11-15,NA,NA,11.2
USGS,5067,USGS 657,38.151667,-121.688333,FALSE,2011-11-15,NA,NA,2.4
USGS,5123,USGS 649,38.06,-121.8,FALSE,2012-01-10,NA,NA,1.5
USGS,5123,USGS 657,38.151667,-121.688333,FALSE,2012-01-10,NA,NA,2.5
USGS,5193,USGS 649,38.06,-121.8,FALSE,2012-03-20,NA,NA,2.8
USGS,5193,USGS 657,38.151667,-121.688333,FALSE,2012-03-20,NA,NA,2.7
USGS,5215,USGS 649,38.06,-121.8,FALSE,2012-04-11,NA,NA,1.9
USGS,5215,USGS 657,38.151667,-121.688333,FALSE,2012-04-11,NA,NA,1.3
USGS,5257,USGS 649,38.06,-121.8,FALSE,2012-05-23,NA,NA,3.4
USGS,5257,USGS 657,38.151667,-121.688333,FALSE,2012-05-23,NA,NA,1.7
USGS,5284,USGS 649,38.06,-121.8,FALSE,2012-06-19,NA,NA,4.8
USGS,5284,USGS 657,38.151667,-121.688333,FALSE,2012-06-19,NA,NA,1.8
USGS,5312,USGS 649,38.06,-121.8,FALSE,2012-07-17,NA,NA,5.1
USGS,5312,USGS 657,38.151667,-121.688333,FALSE,2012-07-17,NA,NA,2.2
USGS,5333,USGS 649,38.06,-121.8,FALSE,2012-08-07,NA,NA,9.8
USGS,5333,USGS 657,38.151667,-121.688333,FALSE,2012-08-07,NA,NA,1.8
USGS,5368,USGS 649,38.06,-121.8,FALSE,2012-09-11,NA,NA,2.1
USGS,5368,USGS 657,38.151667,-121.688333,FALSE,2012-09-11,NA,NA,1.8
USGS,5390,USGS 649,38.06,-121.8,FALSE,2012-10-03,NA,NA,5
USGS,5390,USGS 657,38.151667,-121.688333,FALSE,2012-10-03,NA,NA,30.5
USGS,5424,USGS 649,38.06,-121.8,FALSE,2012-11-06,NA,NA,1.4
USGS,5424,USGS 657,38.151667,-121.688333,FALSE,2012-11-06,NA,NA,1.1
USGS,5452,USGS 649,38.06,-121.8,FALSE,2012-12-04,NA,NA,1.7
USGS,5452,USGS 657,38.151667,-121.688333,FALSE,2012-12-04,NA,NA,2.4
USGS,5494,USGS 649,38.06,-121.8,FALSE,2013-01-15,NA,NA,1.8
USGS,5494,USGS 657,38.151667,-121.688333,FALSE,2013-01-15,NA,NA,2
USGS,5536,USGS 649,38.06,-121.8,FALSE,2013-02-26,NA,NA,2.8
USGS,5536,USGS 657,38.151667,-121.688333,FALSE,2013-02-26,NA,NA,2.3
USGS,5564,USGS 649,38.06,-121.8,FALSE,2013-03-26,NA,NA,51.6
USGS,5564,USGS 657,38.151667,-121.688333,FALSE,2013-03-26,NA,NA,4
USGS,5592,USGS 649,38.06,-121.8,FALSE,2013-04-23,NA,NA,13.4
USGS,5592,USGS 657,38.151667,-121.688333,FALSE,2013-04-23,NA,NA,5.6
USGS,5683,USGS 649,38.06,-121.8,FALSE,2013-07-23,NA,NA,3.1
USGS,5683,USGS 657,38.151667,-121.688333,FALSE,2013-07-23,NA,NA,2.7
USGS,5719,USGS 649,38.06,-121.8,FALSE,2013-08-28,NA,NA,2.7
USGS,5719,USGS 657,38.151667,-121.688333,FALSE,2013-08-28,NA,NA,1.4
USGS,5748,USGS 649,38.06,-121.8,FALSE,2013-09-26,NA,NA,3.3
USGS,5748,USGS 657,38.151667,-121.688333,FALSE,2013-09-26,NA,NA,1.8
USGS,5777,USGS 649,38.06,-121.8,FALSE,2013-10-25,NA,NA,1.8
USGS,5777,USGS 657,38.151667,-121.688333,FALSE,2013-10-25,NA,NA,1.5
USGS,5802,USGS 649,38.06,-121.8,FALSE,2013-11-19,NA,NA,2.4
USGS,5802,USGS 657,38.151667,-121.688333,FALSE,2013-11-19,NA,NA,2.5
USGS,5816,USGS 649,38.06,-121.8,FALSE,2013-12-03,NA,NA,1.7
USGS,5816,USGS 657,38.151667,-121.688333,FALSE,2013-12-03,NA,NA,1.8
USGS,5858,USGS 649,38.06,-121.8,FALSE,2014-01-14,NA,NA,1.7
USGS,5858,USGS 657,38.151667,-121.688333,FALSE,2014-01-14,NA,NA,3.5
USGS,5886,USGS 649,38.06,-121.8,FALSE,2014-02-11,NA,NA,3.1
USGS,5886,USGS 657,38.151667,-121.688333,FALSE,2014-02-11,NA,NA,5.3
USGS,5914,USGS 649,38.06,-121.8,FALSE,2014-03-11,NA,NA,2.7
USGS,5914,USGS 657,38.151667,-121.688333,FALSE,2014-03-11,NA,NA,2.3
USGS,5949,USGS 649,38.06,-121.8,FALSE,2014-04-15,NA,NA,9.6
USGS,5977,USGS 649,38.06,-121.8,FALSE,2014-05-13,NA,NA,2.9
USGS,6005,USGS 649,38.06,-121.8,FALSE,2014-06-10,NA,NA,3.3
USGS,6005,USGS 657,38.151667,-121.688333,FALSE,2014-06-10,NA,NA,3.5
USGS,6040,USGS 649,38.06,-121.8,FALSE,2014-07-15,NA,NA,2.4
USGS,6040,USGS 657,38.151667,-121.688333,FALSE,2014-07-15,NA,NA,2.7
USGS,6068,USGS 649,38.06,-121.8,FALSE,2014-08-12,NA,NA,2.6
USGS,6068,USGS 657,38.151667,-121.688333,FALSE,2014-08-12,NA,NA,2.8
USGS,6103,USGS 649,38.06,-121.8,FALSE,2014-09-16,NA,NA,3.6
USGS,6103,USGS 657,38.151667,-121.688333,FALSE,2014-09-16,NA,NA,3.8
USGS,6132,USGS 649,38.06,-121.8,FALSE,2014-10-15,NA,NA,3.3
USGS,6132,USGS 657,38.151667,-121.688333,FALSE,2014-10-15,NA,NA,2.9
USGS,6166,USGS 649,38.06,-121.8,FALSE,2014-11-18,NA,NA,1.9
USGS,6166,USGS 657,38.151667,-121.688333,FALSE,2014-11-18,NA,NA,1.7
USGS,6188,USGS 649,38.06,-121.8,FALSE,2014-12-10,NA,NA,1.6
USGS,6231,USGS 649,38.06,-121.8,FALSE,2015-01-22,NA,NA,0.6
USGS,6231,USGS 657,38.151667,-121.688333,FALSE,2015-01-22,NA,NA,0.9
USGS,6258,USGS 649,38.06,-121.8,FALSE,2015-02-18,NA,NA,1.7
USGS,6258,USGS 657,38.151667,-121.688333,FALSE,2015-02-18,NA,NA,1.6
USGS,6285,USGS 649,38.06,-121.8,FALSE,2015-03-17,NA,NA,12.1
USGS,6285,USGS 657,38.151667,-121.688333,FALSE,2015-03-17,NA,NA,3.4
USGS,6320,USGS 649,38.06,-121.8,FALSE,2015-04-21,NA,NA,3.7
USGS,6320,USGS 657,38.151667,-121.688333,FALSE,2015-04-21,NA,NA,4.4
USGS,6348,USGS 649,38.06,-121.8,FALSE,2015-05-19,NA,NA,2
USGS,6348,USGS 657,38.151667,-121.688333,FALSE,2015-05-19,NA,NA,2.1
USGS,6411,USGS 657,38.151667,-121.688333,FALSE,2015-07-21,NA,NA,5.1
USGS,6447,USGS 649,38.06,-121.8,FALSE,2015-08-26,NA,NA,2.1
USGS,6447,USGS 657,38.151667,-121.688333,FALSE,2015-08-26,NA,NA,2.1
USGS,6476,USGS 649,38.06,-121.8,FALSE,2015-09-24,NA,NA,1.2
USGS,6476,USGS 657,38.151667,-121.688333,FALSE,2015-09-24,NA,NA,2.8
USGS,6497,USGS 649,38.06,-121.8,FALSE,2015-10-15,NA,NA,1.2
USGS,6497,USGS 657,38.151667,-121.688333,FALSE,2015-10-15,NA,NA,2.9
USGS,6531,USGS 649,38.06,-121.8,FALSE,2015-11-18,NA,NA,1.7
USGS,6559,USGS 649,38.06,-121.8,FALSE,2015-12-16,NA,NA,8.7
YBFMP,5357,LIS,38.474816,-121.588584,FALSE,2012-08-31,1,NA,10.5
YBFMP,5361,LIS,38.474816,-121.588584,FALSE,2012-09-04,1,NA,6.51
YBFMP,5364,LIS,38.474816,-121.588584,FALSE,2012-09-07,1,NA,4.36
YBFMP,5368,LIS,38.474816,-121.588584,FALSE,2012-09-11,1,NA,5.02
YBFMP,5371,LIS,38.474816,-121.588584,FALSE,2012-09-14,1,NA,6.09
YBFMP,5374,LIS,38.474816,-121.588584,FALSE,2012-09-17,1,NA,7.69
YBFMP,5382,LIS,38.474816,-121.588584,FALSE,2012-09-25,1,NA,19.6
YBFMP,5544,LIS,38.474816,-121.588584,FALSE,2013-03-06,1,NA,24.99
YBFMP,5551,LIS,38.474816,-121.588584,FALSE,2013-03-13,1,NA,33.96
YBFMP,5558,LIS,38.474816,-121.588584,FALSE,2013-03-20,1,NA,44.11
YBFMP,5572,LIS,38.474816,-121.588584,FALSE,2013-04-03,1,NA,11.75
YBFMP,5584,LIS,38.474816,-121.588584,FALSE,2013-04-15,1,NA,15.91
YBFMP,5598,LIS,38.474816,-121.588584,FALSE,2013-04-29,1,NA,28.09
YBFMP,5613,LIS,38.474816,-121.588584,FALSE,2013-05-14,1,NA,35.67
YBFMP,5630,LIS,38.474816,-121.588584,FALSE,2013-05-31,1,NA,25.85
YBFMP,5641,LIS,38.474816,-121.588584,FALSE,2013-06-11,1,NA,30.65
YBFMP,5655,LIS,38.474816,-121.588584,FALSE,2013-06-25,1,NA,10.89
YBFMP,5671,LIS,38.474816,-121.588584,FALSE,2013-07-11,1,NA,23.92
YBFMP,5685,LIS,38.474816,-121.588584,FALSE,2013-07-25,1,NA,16.45
YBFMP,5691,LIS,38.474816,-121.588584,FALSE,2013-07-31,1,NA,14.52
YBFMP,5697,LIS,38.474816,-121.588584,FALSE,2013-08-06,1,NA,17.52
YBFMP,5706,LIS,38.474816,-121.588584,FALSE,2013-08-15,1,NA,22.86
YBFMP,5714,LIS,38.474816,-121.588584,FALSE,2013-08-23,1,NA,9.65
YBFMP,5717,LIS,38.474816,-121.588584,FALSE,2013-08-26,1,NA,10.42
YBFMP,5727,LIS,38.474816,-121.588584,FALSE,2013-09-05,1,NA,17.52
YBFMP,5734,LIS,38.474816,-121.588584,FALSE,2013-09-12,1,NA,37.59
YBFMP,5739,LIS,38.474816,-121.588584,FALSE,2013-09-17,1,NA,22.86
YBFMP,5745,LIS,38.474816,-121.588584,FALSE,2013-09-23,1,NA,19.01
YBFMP,5748,LIS,38.474816,-121.588584,FALSE,2013-09-26,1,NA,17.17
YBFMP,5753,LIS,38.474816,-121.588584,FALSE,2013-10-01,1,NA,11.11
YBFMP,5755,LIS,38.474816,-121.588584,FALSE,2013-10-03,1,NA,11.53
YBFMP,5756,LIS,38.474816,-121.588584,FALSE,2013-10-04,1,NA,19.48
YBFMP,5760,LIS,38.474816,-121.588584,FALSE,2013-10-08,1,NA,14.31
YBFMP,5767,LIS,38.474816,-121.588584,FALSE,2013-10-15,1,NA,16.66
YBFMP,5774,LIS,38.474816,-121.588584,FALSE,2013-10-22,1,NA,13.24
YBFMP,5774,LIS,38.474816,-121.588584,FALSE,2013-10-22,1,NA,35.88
YBFMP,5782,LIS,38.474816,-121.588584,FALSE,2013-10-30,1,NA,9.72
YBFMP,5788,LIS,38.474816,-121.588584,FALSE,2013-11-05,1,NA,6.02
YBFMP,5795,LIS,38.474816,-121.588584,FALSE,2013-11-12,1,NA,8.1
YBFMP,5802,LIS,38.474816,-121.588584,FALSE,2013-11-19,1,NA,4.27
YBFMP,5816,LIS,38.474816,-121.588584,FALSE,2013-12-03,1,NA,5.75
YBFMP,5830,LIS,38.474816,-121.588584,FALSE,2013-12-17,1,NA,6.75
YBFMP,5846,LIS,38.474816,-121.588584,FALSE,2014-01-02,1,NA,8.76
YBFMP,5852,LIS,38.474816,-121.588584,FALSE,2014-01-08,1,NA,6.47
YBFMP,5859,LIS,38.474816,-121.588584,FALSE,2014-01-15,1,NA,7.28
YBFMP,5865,LIS,38.474816,-121.588584,FALSE,2014-01-21,1,NA,9.08
YBFMP,5873,LIS,38.474816,-121.588584,FALSE,2014-01-29,1,NA,11.11
YBFMP,5879,LIS,38.474816,-121.588584,FALSE,2014-02-04,1,NA,8.97
YBFMP,5887,LIS,38.474816,-121.588584,FALSE,2014-02-12,1,NA,11.96
YBFMP,5893,LIS,38.474816,-121.588584,FALSE,2014-02-18,1,NA,9.16
YBFMP,5899,LIS,38.474816,-121.588584,FALSE,2014-02-24,1,NA,14.31
YBFMP,5909,LIS,38.474816,-121.588584,FALSE,2014-03-06,1,NA,13.24
YBFMP,5915,LIS,38.474816,-121.588584,FALSE,2014-03-12,1,NA,14.95
YBFMP,5921,LIS,38.474816,-121.588584,FALSE,2014-03-18,1,NA,9.83
YBFMP,5928,LIS,38.474816,-121.588584,FALSE,2014-03-25,1,NA,13.67
YBFMP,5941,LIS,38.474816,-121.588584,FALSE,2014-04-07,1,NA,5.66
YBFMP,5942,LIS,38.474816,-121.588584,FALSE,2014-04-08,1,NA,5.51
YBFMP,5956,LIS,38.474816,-121.588584,FALSE,2014-04-22,1,NA,14.52
YBFMP,5970,LIS,38.474816,-121.588584,FALSE,2014-05-06,1,NA,13.46
YBFMP,5984,LIS,38.474816,-121.588584,FALSE,2014-05-20,1,NA,7.35
YBFMP,6004,LIS,38.474816,-121.588584,FALSE,2014-06-09,1,NA,12.18
YBFMP,6012,LIS,38.474816,-121.588584,FALSE,2014-06-17,1,NA,8.18
YBFMP,6018,LIS,38.474816,-121.588584,FALSE,2014-06-23,1,NA,6.31
YBFMP,6033,LIS,38.474816,-121.588584,FALSE,2014-07-08,1,NA,9.33
YBFMP,6048,LIS,38.474816,-121.588584,FALSE,2014-07-23,1,NA,12.82
YBFMP,6061,LIS,38.474816,-121.588584,FALSE,2014-08-05,1,NA,9.51
YBFMP,6070,LIS,38.474816,-121.588584,FALSE,2014-08-14,1,NA,13.88
YBFMP,6077,LIS,38.474816,-121.588584,FALSE,2014-08-21,1,NA,13.24
YBFMP,6083,LIS,38.474816,-121.588584,FALSE,2014-08-27,1,NA,16.45
YBFMP,6091,LIS,38.474816,-121.588584,FALSE,2014-09-04,1,NA,15.38
YBFMP,6097,LIS,38.474816,-121.588584,FALSE,2014-09-10,1,NA,15.81
YBFMP,6105,LIS,38.474816,-121.588584,FALSE,2014-09-18,1,NA,18.58
YBFMP,6111,LIS,38.474816,-121.588584,FALSE,2014-09-24,1,NA,17.73
YBFMP,6119,LIS,38.474816,-121.588584,FALSE,2014-10-02,1,NA,16.87
YBFMP,6124,LIS,38.474816,-121.588584,FALSE,2014-10-07,1,NA,10.89
YBFMP,6130,LIS,38.474816,-121.588584,FALSE,2014-10-13,1,NA,7.73
YBFMP,6140,LIS,38.474816,-121.588584,FALSE,2014-10-23,1,NA,3.76
YBFMP,6144,LIS,38.474816,-121.588584,FALSE,2014-10-27,1,NA,4.91
YBFMP,6154,LIS,38.474816,-121.588584,FALSE,2014-11-06,1,NA,3.25
YBFMP,6167,LIS,38.474816,-121.588584,FALSE,2014-11-19,1,NA,3.95
YBFMP,6180,LIS,38.474816,-121.588584,FALSE,2014-12-02,1,NA,1.05
YBFMP,6196,LIS,38.474816,-121.588584,FALSE,2014-12-18,1,NA,1.67
YBFMP,6208,LIS,38.474816,-121.588584,FALSE,2014-12-30,1,NA,2.44
YBFMP,6217,LIS,38.474816,-121.588584,FALSE,2015-01-08,1,NA,5.66
YBFMP,6225,LIS,38.474816,-121.588584,FALSE,2015-01-16,1,NA,19.74
YBFMP,6231,LIS,38.474816,-121.588584,FALSE,2015-01-22,1,NA,9.27
YBFMP,6244,LIS,38.474816,-121.588584,FALSE,2015-02-04,1,NA,11.68
YBFMP,6257,LIS,38.474816,-121.588584,FALSE,2015-02-17,1,NA,7.66
YBFMP,6272,LIS,38.474816,-121.588584,FALSE,2015-03-04,1,NA,23.97
YBFMP,6284,LIS,38.474816,-121.588584,FALSE,2015-03-16,1,NA,23.6
YBFMP,6301,LIS,38.474816,-121.588584,FALSE,2015-04-02,1,NA,28.88
YBFMP,6308,LIS,38.474816,-121.588584,FALSE,2015-04-09,1,NA,29.5
YBFMP,6315,LIS,38.474816,-121.588584,FALSE,2015-04-16,1,NA,13.54
YBFMP,6329,LIS,38.474816,-121.588584,FALSE,2015-04-30,1,NA,24.5
YBFMP,6347,LIS,38.474816,-121.588584,FALSE,2015-05-18,1,NA,10.47
YBFMP,6363,LIS,38.474816,-121.588584,FALSE,2015-06-03,1,NA,12.45
YBFMP,6375,LIS,38.474816,-121.588584,FALSE,2015-06-15,1,NA,4.24
YBFMP,6390,LIS,38.474816,-121.588584,FALSE,2015-06-30,1,NA,9.59
YBFMP,6405,LIS,38.474816,-121.588584,FALSE,2015-07-15,1,NA,10.83
YBFMP,6411,LIS,38.474816,-121.588584,FALSE,2015-07-21,1,NA,10.72
YBFMP,6418,LIS,38.474816,-121.588584,FALSE,2015-07-28,1,NA,12.97
YBFMP,6424,LIS,38.474816,-121.588584,FALSE,2015-08-03,1,NA,9.01
YBFMP,6434,LIS,38.474816,-121.588584,FALSE,2015-08-13,1,NA,9.83
YBFMP,6439,LIS,38.474816,-121.588584,FALSE,2015-08-18,1,NA,14.67
YBFMP,6448,LIS,38.474816,-121.588584,FALSE,2015-08-27,1,NA,30.29
YBFMP,6453,LIS,38.474816,-121.588584,FALSE,2015-09-01,1,NA,16.82
YBFMP,6462,LIS,38.474816,-121.588584,FALSE,2015-09-10,1,NA,8.39
YBFMP,6467,LIS,38.474816,-121.588584,FALSE,2015-09-15,1,NA,3.16
YBFMP,6473,LIS,38.474816,-121.588584,FALSE,2015-09-21,1,NA,8.8
YBFMP,6483,LIS,38.474816,-121.588584,FALSE,2015-10-01,1,NA,5.7
YBFMP,6490,LIS,38.474816,-121.588584,FALSE,2015-10-08,1,NA,16.94
YBFMP,6495,LIS,38.474816,-121.588584,FALSE,2015-10-13,1,NA,8.84
YBFMP,6501,LIS,38.474816,-121.588584,FALSE,2015-10-19,1,NA,5.3
YBFMP,6509,LIS,38.474816,-121.588584,FALSE,2015-10-27,1,NA,4.03
YBFMP,6531,LIS,38.474816,-121.588584,FALSE,2015-11-18,1,NA,4.7
