"","station_wq_chl","date","latitude","longitude","chlorophyll","location"
"1135","USGS-11455315",2018-04-18,38.2430111,-121.684286,1.3,"off_channel_below"
"1136","USGS-11455350",2018-05-15,38.21277778,-121.6691667,1.5,"off_channel_below"
"1137","USGS-11455315",2018-11-28,38.2430111,-121.684286,1,"off_channel_below"
"1138","USGS-11455315",2018-07-26,38.2430111,-121.684286,2,"off_channel_below"
"1139","USGS-11447650",2018-06-21,38.45601954,-121.5013437,2.4,"main_above"
"1140","USGS-381424121405601",2018-08-23,38.23989167,-121.6821556,2.1,"off_channel_below"
"1141","USGS-382010121402301",2018-07-26,38.33616667,-121.672925,1.7,"off_channel_below"
"1142","USGS-11455146",2018-03-06,38.32885,-121.6675306,11.2,"off_channel_below"
"1143","USGS-11455276",2018-09-13,38.3078583,-121.6924278,1.9,"off_channel_below"
"1144","USGS-11455140",2018-04-18,38.34916667,-121.6447222,15,"off_channel_below"
"1145","USGS-11455146",2018-09-13,38.32885,-121.6675306,4,"off_channel_below"
"1146","USGS-11455140",2018-05-30,38.34916667,-121.6447222,1.1,"off_channel_below"
"1147","USGS-382010121402301",2018-05-17,38.33616667,-121.672925,1.1,"off_channel_below"
"1148","USGS-11455350",2017-11-21,38.21277778,-121.6691667,0.9,"off_channel_below"
"1149","USGS-11455478",2018-02-13,38.093252,-121.7371772,1.8,"main_below"
"1150","USGS-11455146",2018-04-24,38.32885,-121.6675306,2.7,"off_channel_below"
"1151","USGS-11455315",2018-08-23,38.2430111,-121.684286,2.7,"off_channel_below"
"1152","USGS-11455478",2018-09-05,38.093252,-121.7371772,2.5,"main_below"
"1153","USGS-11455315",2018-09-13,38.2430111,-121.684286,1.8,"off_channel_below"
"1154","USGS-11455350",2018-04-10,38.21277778,-121.6691667,1.7,"off_channel_below"
"1155","USGS-11455478",2018-06-14,38.093252,-121.7371772,4.1,"main_below"
"1156","USGS-11455140",2018-09-05,38.34916667,-121.6447222,9.1,"off_channel_below"
"1157","USGS-11455146",2018-08-23,38.32885,-121.6675306,3.2,"off_channel_below"
"1158","USGS-11455385",2018-08-23,38.19395556,-121.6580028,1.5,"off_channel_below"
"1159","USGS-11455478",2018-09-13,38.093252,-121.7371772,1.8,"main_below"
"1160","USGS-11455140",2018-04-24,38.34916667,-121.6447222,4.5,"off_channel_below"
"1161","USGS-11455350",2018-05-30,38.21277778,-121.6691667,1,"off_channel_below"
"1162","USGS-11455385",2018-07-17,38.19395556,-121.6580028,1.4,"off_channel_below"
"1163","USGS-11455478",2017-06-01,38.093252,-121.7371772,2,"main_below"
"1164","USGS-11455315",2018-10-10,38.2430111,-121.684286,0.7,"off_channel_below"
"1165","USGS-11455385",2019-10-11,38.19395556,-121.6580028,1.49,"off_channel_below"
"1166","USGS-11455276",2018-04-24,38.3078583,-121.6924278,4.4,"off_channel_below"
"1167","USGS-11455350",2017-09-14,38.21277778,-121.6691667,2.6,"off_channel_below"
"1168","USGS-11455315",2018-04-03,38.2430111,-121.684286,1.6,"off_channel_below"
"1169","USGS-11455478",2018-04-10,38.093252,-121.7371772,2.2,"main_below"
"1170","USGS-11455315",2018-02-08,38.2430111,-121.684286,1.6,"off_channel_below"
"1171","USGS-11455276",2018-05-30,38.3078583,-121.6924278,2.5,"off_channel_below"
"1172","USGS-11455146",2018-05-10,38.32885,-121.6675306,1.3,"off_channel_below"
"1173","USGS-382006121401601",2018-08-15,38.33500556,-121.6711083,1.7,"off_channel_below"
"1174","USGS-11447650",2017-05-25,38.45601954,-121.5013437,2.4,"main_above"
"1175","USGS-11455146",2018-04-05,38.32885,-121.6675306,1.8,"off_channel_below"
"1176","USGS-11455140",2018-10-16,38.34916667,-121.6447222,2,"off_channel_below"
"1177","USGS-11455315",2019-03-19,38.2430111,-121.684286,12.9,"off_channel_below"
"1178","USGS-382006121401601",2018-04-12,38.33500556,-121.6711083,2.7,"off_channel_below"
"1179","USGS-11455146",2018-09-05,38.32885,-121.6675306,2.3,"off_channel_below"
"1180","USGS-11455315",2018-03-06,38.2430111,-121.684286,2.1,"off_channel_below"
"1181","USGS-11455276",2019-03-19,38.3078583,-121.6924278,17.9,"off_channel_below"
"1182","USGS-11455315",2019-12-11,38.2430111,-121.684286,1.1,"off_channel_below"
"1183","USGS-11447650",2019-01-31,38.45601954,-121.5013437,2.6,"main_above"
"1184","USGS-11455478",2019-03-19,38.093252,-121.7371772,5.9,"main_below"
"1185","USGS-11455385",2019-09-17,38.19395556,-121.6580028,1.4,"off_channel_below"
"1186","USGS-11447650",2019-06-11,38.45601954,-121.5013437,2.3,"main_above"
"1187","USGS-11455478",2019-12-18,38.093252,-121.7371772,0.9,"main_below"
"1188","USGS-11455478",2019-04-10,38.093252,-121.7371772,3,"main_below"
"1189","USGS-11455146",2019-03-19,38.32885,-121.6675306,38.8,"off_channel_below"
"1190","USGS-11455140",2018-09-13,38.34916667,-121.6447222,5.7,"off_channel_below"
"1191","USGS-11447650",2019-04-03,38.45601954,-121.5013437,3.3,"main_above"
"1192","USGS-11455315",2019-04-30,38.2430111,-121.684286,2.9,"off_channel_below"
"1193","USGS-11455139",2019-03-19,38.36513889,-121.6377417,3.4,"yolo"
"1194","USGS-11447650",2019-12-17,38.45601954,-121.5013437,2.2,"main_above"
"1195","USGS-11455315",2018-10-16,38.2430111,-121.684286,0.6,"off_channel_below"
"1196","USGS-11447650",2019-09-12,38.45601954,-121.5013437,1.7,"main_above"
"1197","USGS-11455140",2019-10-17,38.34916667,-121.6447222,0.9,"off_channel_below"
"1198","USGS-11455140",2019-07-02,38.34916667,-121.6447222,1.2,"off_channel_below"
"1199","USGS-11455146",2018-04-18,38.32885,-121.6675306,4.1,"off_channel_below"
"1200","USGS-382006121401601",2018-03-28,38.33500556,-121.6711083,4.2,"off_channel_below"
"1201","LIS",2012-08-31,38.474816,-121.588584,10.5,"yolo"
"1202","LIS",2012-09-04,38.474816,-121.588584,6.51,"yolo"
"1203","LIS",2012-09-07,38.474816,-121.588584,4.36,"yolo"
"1204","LIS",2012-09-11,38.474816,-121.588584,5.02,"yolo"
"1205","LIS",2012-09-14,38.474816,-121.588584,6.09,"yolo"
"1206","LIS",2012-09-17,38.474816,-121.588584,7.69,"yolo"
"1207","LIS",2012-09-25,38.474816,-121.588584,19.6,"yolo"
"1208","LIS",2013-03-06,38.474816,-121.588584,24.99,"yolo"
"1209","LIS",2013-03-13,38.474816,-121.588584,33.96,"yolo"
"1210","LIS",2013-03-20,38.474816,-121.588584,44.11,"yolo"
"1211","LIS",2013-04-03,38.474816,-121.588584,11.75,"yolo"
"1212","LIS",2013-04-15,38.474816,-121.588584,15.91,"yolo"
"1213","LIS",2013-04-29,38.474816,-121.588584,28.09,"yolo"
"1214","LIS",2013-05-14,38.474816,-121.588584,35.67,"yolo"
"1215","LIS",2013-05-31,38.474816,-121.588584,25.85,"yolo"
"1216","LIS",2013-06-11,38.474816,-121.588584,30.65,"yolo"
"1217","LIS",2013-06-25,38.474816,-121.588584,10.89,"yolo"
"1218","LIS",2013-07-11,38.474816,-121.588584,23.92,"yolo"
"1219","LIS",2013-07-25,38.474816,-121.588584,16.45,"yolo"
"1220","LIS",2013-07-31,38.474816,-121.588584,14.52,"yolo"
"1221","LIS",2013-08-06,38.474816,-121.588584,17.52,"yolo"
"1222","LIS",2013-08-15,38.474816,-121.588584,22.86,"yolo"
"1223","LIS",2013-08-23,38.474816,-121.588584,9.65,"yolo"
"1224","LIS",2013-08-26,38.474816,-121.588584,10.42,"yolo"
"1225","LIS",2013-09-05,38.474816,-121.588584,17.52,"yolo"
"1226","LIS",2013-09-12,38.474816,-121.588584,37.59,"yolo"
"1227","LIS",2013-09-17,38.474816,-121.588584,22.86,"yolo"
"1228","LIS",2013-09-23,38.474816,-121.588584,19.01,"yolo"
"1229","LIS",2013-09-26,38.474816,-121.588584,17.17,"yolo"
"1230","LIS",2013-10-01,38.474816,-121.588584,11.11,"yolo"
"1231","LIS",2013-10-03,38.474816,-121.588584,11.53,"yolo"
"1232","LIS",2013-10-04,38.474816,-121.588584,19.48,"yolo"
"1233","LIS",2013-10-08,38.474816,-121.588584,14.31,"yolo"
"1234","LIS",2013-10-15,38.474816,-121.588584,16.66,"yolo"
"1235","LIS",2013-10-22,38.474816,-121.588584,35.88,"yolo"
"1236","LIS",2013-10-30,38.474816,-121.588584,9.72,"yolo"
"1237","LIS",2013-11-05,38.474816,-121.588584,6.02,"yolo"
"1238","LIS",2013-11-12,38.474816,-121.588584,8.1,"yolo"
"1239","LIS",2013-11-19,38.474816,-121.588584,4.27,"yolo"
"1240","LIS",2013-12-03,38.474816,-121.588584,5.75,"yolo"
"1241","LIS",2013-12-17,38.474816,-121.588584,6.75,"yolo"
"1242","LIS",2014-01-02,38.474816,-121.588584,8.76,"yolo"
"1243","LIS",2014-01-08,38.474816,-121.588584,6.47,"yolo"
"1244","LIS",2014-01-15,38.474816,-121.588584,7.28,"yolo"
"1245","LIS",2014-01-21,38.474816,-121.588584,9.08,"yolo"
"1246","LIS",2014-01-29,38.474816,-121.588584,11.11,"yolo"
"1247","LIS",2014-02-04,38.474816,-121.588584,8.97,"yolo"
"1248","LIS",2014-02-12,38.474816,-121.588584,11.96,"yolo"
"1249","LIS",2014-02-18,38.474816,-121.588584,9.16,"yolo"
"1250","LIS",2014-02-24,38.474816,-121.588584,14.31,"yolo"
"1251","LIS",2014-03-06,38.474816,-121.588584,13.24,"yolo"
"1252","LIS",2014-03-12,38.474816,-121.588584,14.95,"yolo"
"1253","LIS",2014-03-18,38.474816,-121.588584,9.83,"yolo"
"1254","LIS",2014-03-25,38.474816,-121.588584,13.67,"yolo"
"1255","LIS",2014-04-07,38.474816,-121.588584,5.66,"yolo"
"1256","LIS",2014-04-08,38.474816,-121.588584,5.51,"yolo"
"1257","LIS",2014-04-22,38.474816,-121.588584,14.52,"yolo"
"1258","LIS",2014-05-06,38.474816,-121.588584,13.46,"yolo"
"1259","LIS",2014-05-20,38.474816,-121.588584,7.35,"yolo"
"1260","LIS",2014-06-09,38.474816,-121.588584,12.18,"yolo"
"1261","LIS",2014-06-17,38.474816,-121.588584,8.18,"yolo"
"1262","LIS",2014-06-23,38.474816,-121.588584,6.31,"yolo"
"1263","LIS",2014-07-08,38.474816,-121.588584,9.33,"yolo"
"1264","LIS",2014-07-23,38.474816,-121.588584,12.82,"yolo"
"1265","LIS",2014-08-05,38.474816,-121.588584,9.51,"yolo"
"1266","LIS",2014-08-14,38.474816,-121.588584,13.88,"yolo"
"1267","LIS",2014-08-21,38.474816,-121.588584,13.24,"yolo"
"1268","LIS",2014-08-27,38.474816,-121.588584,16.45,"yolo"
"1269","LIS",2014-09-04,38.474816,-121.588584,15.38,"yolo"
"1270","LIS",2014-09-10,38.474816,-121.588584,15.81,"yolo"
"1271","LIS",2014-09-18,38.474816,-121.588584,18.58,"yolo"
"1272","LIS",2014-09-24,38.474816,-121.588584,17.73,"yolo"
"1273","LIS",2014-10-02,38.474816,-121.588584,16.87,"yolo"
"1274","LIS",2014-10-07,38.474816,-121.588584,10.89,"yolo"
"1275","LIS",2014-10-13,38.474816,-121.588584,7.73,"yolo"
"1276","LIS",2014-10-23,38.474816,-121.588584,3.76,"yolo"
"1277","LIS",2014-10-27,38.474816,-121.588584,4.91,"yolo"
"1278","LIS",2014-11-06,38.474816,-121.588584,3.25,"yolo"
"1279","LIS",2014-11-19,38.474816,-121.588584,3.95,"yolo"
"1280","LIS",2014-12-02,38.474816,-121.588584,1.05,"yolo"
"1281","LIS",2014-12-18,38.474816,-121.588584,1.67,"yolo"
"1282","LIS",2014-12-30,38.474816,-121.588584,2.44,"yolo"
"1283","LIS",2015-01-08,38.474816,-121.588584,5.66,"yolo"
"1284","LIS",2015-01-16,38.474816,-121.588584,19.74,"yolo"
"1285","LIS",2015-01-22,38.474816,-121.588584,9.27,"yolo"
"1286","LIS",2015-02-04,38.474816,-121.588584,11.68,"yolo"
"1287","LIS",2015-02-17,38.474816,-121.588584,7.66,"yolo"
"1288","LIS",2015-03-04,38.474816,-121.588584,23.97,"yolo"
"1289","LIS",2015-03-16,38.474816,-121.588584,23.6,"yolo"
"1290","LIS",2015-04-02,38.474816,-121.588584,28.88,"yolo"
"1291","LIS",2015-04-09,38.474816,-121.588584,29.5,"yolo"
"1292","LIS",2015-04-16,38.474816,-121.588584,13.54,"yolo"
"1293","LIS",2015-04-30,38.474816,-121.588584,24.5,"yolo"
"1294","LIS",2015-05-18,38.474816,-121.588584,10.47,"yolo"
"1295","LIS",2015-06-03,38.474816,-121.588584,12.45,"yolo"
"1296","LIS",2015-06-15,38.474816,-121.588584,4.24,"yolo"
"1297","LIS",2015-06-30,38.474816,-121.588584,9.59,"yolo"
"1298","LIS",2015-07-15,38.474816,-121.588584,10.83,"yolo"
"1299","LIS",2015-07-21,38.474816,-121.588584,10.72,"yolo"
"1300","LIS",2015-07-28,38.474816,-121.588584,12.97,"yolo"
"1301","LIS",2015-08-03,38.474816,-121.588584,9.01,"yolo"
"1302","LIS",2015-08-13,38.474816,-121.588584,9.83,"yolo"
"1303","LIS",2015-08-18,38.474816,-121.588584,14.67,"yolo"
"1304","LIS",2015-08-27,38.474816,-121.588584,30.29,"yolo"
"1305","LIS",2015-09-01,38.474816,-121.588584,16.82,"yolo"
"1306","LIS",2015-09-10,38.474816,-121.588584,8.39,"yolo"
"1307","LIS",2015-09-15,38.474816,-121.588584,3.16,"yolo"
"1308","LIS",2015-09-21,38.474816,-121.588584,8.8,"yolo"
"1309","LIS",2015-10-01,38.474816,-121.588584,5.7,"yolo"
"1310","LIS",2015-10-08,38.474816,-121.588584,16.94,"yolo"
"1311","LIS",2015-10-13,38.474816,-121.588584,8.84,"yolo"
"1312","LIS",2015-10-19,38.474816,-121.588584,5.3,"yolo"
"1313","LIS",2015-10-27,38.474816,-121.588584,4.03,"yolo"
"1314","LIS",2015-11-18,38.474816,-121.588584,4.7,"yolo"
"1315","LIS",2015-11-23,38.474816,-121.588584,3.1,"yolo"
"1316","LIS",2015-12-09,38.474816,-121.588584,4.76,"yolo"
"1317","LIS",2015-12-21,38.474816,-121.588584,6.49,"yolo"
"1318","LIS",2016-01-12,38.474816,-121.588584,17.7,"yolo"
"1319","LIS",2016-01-19,38.474816,-121.588584,14.62,"yolo"
"1320","LIS",2016-01-27,38.474816,-121.588584,5.64,"yolo"
"1321","LIS",2016-02-09,38.474816,-121.588584,8.07,"yolo"
"1322","LIS",2016-02-18,38.474816,-121.588584,16.65,"yolo"
"1323","LIS",2016-03-07,38.474816,-121.588584,15.67,"yolo"
"1324","LIS",2016-03-18,38.474816,-121.588584,1.51,"yolo"
"1325","LIS",2016-03-22,38.474816,-121.588584,46.72,"yolo"
"1326","LIS",2016-03-30,38.474816,-121.588584,40.14,"yolo"
"1327","LIS",2016-04-06,38.474816,-121.588584,28.14,"yolo"
"1328","LIS",2016-04-18,38.474816,-121.588584,24.44,"yolo"
"1329","LIS",2016-05-04,38.474816,-121.588584,12.04,"yolo"
"1330","LIS",2016-05-19,38.474816,-121.588584,13.05,"yolo"
"1331","LIS",2016-06-01,38.474816,-121.588584,15.12,"yolo"
"1332","LIS",2016-06-14,38.474816,-121.588584,13.82,"yolo"
"1333","LIS",2016-06-28,38.474816,-121.588584,49.1,"yolo"
"1334","LIS",2016-06-30,38.474816,-121.588584,11.51,"yolo"
"1335","LIS",2016-07-07,38.474816,-121.588584,9.66,"yolo"
"1336","LIS",2016-07-14,38.474816,-121.588584,10.19,"yolo"
"1337","LIS",2016-07-19,38.474816,-121.588584,27.93,"yolo"
"1338","LIS",2016-07-28,38.474816,-121.588584,12.24,"yolo"
"1339","LIS",2016-08-02,38.474816,-121.588584,14.27,"yolo"
"1340","LIS",2016-08-09,38.474816,-121.588584,16.12,"yolo"
"1341","LIS",2016-08-16,38.474816,-121.588584,11.35,"yolo"
"1342","LIS",2016-08-25,38.474816,-121.588584,17.52,"yolo"
"1343","LIS",2016-08-30,38.474816,-121.588584,16.26,"yolo"
"1344","LIS",2016-09-08,38.474816,-121.588584,18.45,"yolo"
"1345","LIS",2016-09-13,38.474816,-121.588584,14.54,"yolo"
"1346","LIS",2016-09-20,38.474816,-121.588584,20.36,"yolo"
"1347","LIS",2016-10-04,38.474816,-121.588584,11.07,"yolo"
"1348","LIS",2016-10-18,38.474816,-121.588584,4.84,"yolo"
"1349","LIS",2016-10-31,38.474816,-121.588584,5.82,"yolo"
"1350","LIS",2016-11-14,38.474816,-121.588584,17.52,"yolo"
"1351","LIS",2016-11-28,38.474816,-121.588584,5.18,"yolo"
"1352","LIS",2016-12-13,38.474816,-121.588584,6.53,"yolo"
"1353","LIS",2016-12-21,38.474816,-121.588584,2.23,"yolo"
"1354","LIS",2016-12-27,38.474816,-121.588584,7.24,"yolo"
"1355","LIS",2017-01-11,38.474816,-121.588584,1.06,"yolo"
"1356","LIS",2017-01-18,38.474816,-121.588584,1.6,"yolo"
"1357","LIS",2017-01-24,38.474816,-121.588584,1.05,"yolo"
"1358","LIS",2017-01-31,38.474816,-121.588584,1.48,"yolo"
"1359","LIS",2017-02-06,38.474816,-121.588584,2.12,"yolo"
"1360","LIS",2017-02-22,38.474816,-121.588584,0.57,"yolo"
"1361","LIS",2017-03-09,38.474816,-121.588584,2.31,"yolo"
"1362","LIS",2017-03-14,38.474816,-121.588584,42.48,"yolo"
"1363","LIS",2017-03-22,38.474816,-121.588584,9.98,"yolo"
"1364","LIS",2017-04-05,38.474816,-121.588584,22.27,"yolo"
"1365","LIS",2017-04-18,38.474816,-121.588584,4.1,"yolo"
"1366","LIS",2017-04-26,38.474816,-121.588584,14.76,"yolo"
"1367","LIS",2017-05-03,38.474816,-121.588584,4.64,"yolo"
"1368","LIS",2017-05-16,38.474816,-121.588584,19.73,"yolo"
"1369","LIS",2017-05-30,38.474816,-121.588584,37.62,"yolo"
"1370","LIS",2017-06-12,38.474816,-121.588584,15.65,"yolo"
"1371","LIS",2017-06-21,38.474816,-121.588584,18.71,"yolo"
"1372","LIS",2017-06-28,38.474816,-121.588584,15.37,"yolo"
"1373","LIS",2017-07-06,38.474816,-121.588584,25.33,"yolo"
"1374","LIS",2017-07-19,38.474816,-121.588584,10.44,"yolo"
"1375","LIS",2017-08-02,38.474816,-121.588584,15.97,"yolo"
"1376","LIS",2017-09-20,38.474816,-121.588584,50.29,"yolo"
"1377","LIS",2017-10-04,38.474816,-121.588584,4.75,"yolo"
"1378","LIS",2017-10-19,38.474816,-121.588584,5.09,"yolo"
"1379","LIS",2017-11-02,38.474816,-121.588584,6.81,"yolo"
"1380","LIS",2017-11-15,38.474816,-121.588584,13.87,"yolo"
"1381","LIS",2017-11-29,38.474816,-121.588584,14.61,"yolo"
"1382","LIS",2017-12-13,38.474816,-121.588584,33.19,"yolo"
"1383","LIS",2017-12-20,38.474816,-121.588584,15.67,"yolo"
"1384","LIS",2018-01-02,38.474816,-121.588584,26.16,"yolo"
"1385","LIS",2018-01-17,38.474816,-121.588584,12.64,"yolo"
"1386","LIS",2018-01-30,38.474816,-121.588584,14.5,"yolo"
"1387","LIS",2018-02-13,38.474816,-121.588584,12.88,"yolo"
"1388","LIS",2018-02-28,38.474816,-121.588584,24.76,"yolo"
"1389","LIS",2018-03-14,38.474816,-121.588584,19.06,"yolo"
"1390","LIS",2018-03-28,38.474816,-121.588584,18.38,"yolo"
"1391","LIS",2018-04-10,38.474816,-121.588584,3.57,"yolo"
"1392","LIS",2018-04-25,38.474816,-121.588584,27.3,"yolo"
"1393","LIS",2018-05-01,38.474816,-121.588584,13.6,"yolo"
"1394","LIS",2018-05-15,38.474816,-121.588584,9.97,"yolo"
"1395","LIS",2018-05-30,38.474816,-121.588584,19.82,"yolo"
"1396","LIS",2018-06-12,38.474816,-121.588584,15.7,"yolo"
"1397","LIS",2018-06-26,38.474816,-121.588584,7.89,"yolo"
"1398","LIS",2018-11-08,38.474816,-121.588584,4.28,"yolo"
"1399","LIS",2018-11-26,38.474816,-121.588584,4.9,"yolo"
"1400","LIS",2018-12-11,38.474816,-121.588584,4.3,"yolo"
"1401","LIS",2018-12-26,38.474816,-121.588584,4.32,"yolo"
"1402","LIS",2019-01-08,38.474816,-121.588584,5.29,"yolo"
"1403","LIS",2019-01-22,38.474816,-121.588584,3.85,"yolo"
"1404","LIS",2019-02-05,38.474816,-121.588584,2.81,"yolo"
"1405","LIS",2019-02-19,38.474816,-121.588584,1.66,"yolo"
"1406","LIS",2019-02-26,38.474816,-121.588584,12.06,"yolo"
"1407","LIS",2019-03-11,38.474816,-121.588584,1.42,"yolo"
"1408","LIS",2019-03-20,38.474816,-121.588584,12.09,"yolo"
"1409","LIS",2019-03-28,38.474816,-121.588584,18.9,"yolo"
"1410","LIS",2019-04-03,38.474816,-121.588584,10.5,"yolo"
"1411","LIS",2019-04-08,38.474816,-121.588584,2.06,"yolo"
"1412","LIS",2019-04-15,38.474816,-121.588584,2.45,"yolo"
"1413","LIS",2019-04-22,38.474816,-121.588584,24.51,"yolo"
"1414","LIS",2019-05-06,38.474816,-121.588584,13.6,"yolo"
"1415","LIS",2019-05-20,38.474816,-121.588584,8.96,"yolo"
"1416","LIS",2019-06-03,38.474816,-121.588584,6.86,"yolo"
"1417","LIS",2019-06-17,38.474816,-121.588584,4,"yolo"
"1418","LIS",2019-07-01,38.474816,-121.588584,16.9,"yolo"
"1419","LIS",2019-07-15,38.474816,-121.588584,7.87,"yolo"
"1420","LIS",2019-08-06,38.474816,-121.588584,18.4,"yolo"
"1421","LIS",2019-08-20,38.474816,-121.588584,15.4,"yolo"
"1422","LIS",2019-09-03,38.474816,-121.588584,5.56,"yolo"
"1423","LIS",2019-09-17,38.474816,-121.588584,6.74,"yolo"
"1424","LIS",2019-10-01,38.474816,-121.588584,18.09,"yolo"
"1425","LIS",2019-10-15,38.474816,-121.588584,9.83,"yolo"
"1426","LIS",2019-10-29,38.474816,-121.588584,6.29,"yolo"
"1427","LIS",2019-11-12,38.474816,-121.588584,7.22,"yolo"
"1428","LIS",2019-11-26,38.474816,-121.588584,9.46,"yolo"
"1429","LIS",2019-12-09,38.474816,-121.588584,6.72,"yolo"
"1430","LIS",2019-12-26,38.474816,-121.588584,4.08,"yolo"
"1431","SHR",2009-02-11,38.53188,-121.528,3.37,"main_above"
"1432","SHR",2009-02-27,38.53188,-121.528,2.61,"main_above"
"1433","SHR",2009-03-12,38.53188,-121.528,4.37,"main_above"
"1434","SHR",2009-03-25,38.53188,-121.528,3.18,"main_above"
"1435","SHR",2009-04-08,38.53188,-121.528,3.7,"main_above"
"1436","SHR",2009-04-23,38.53188,-121.528,4.58,"main_above"
"1437","SHR",2009-05-07,38.53188,-121.528,3.48,"main_above"
"1438","SHR",2009-06-03,38.53188,-121.528,4.06,"main_above"
"1439","SHR",2009-06-18,38.53188,-121.528,2.09,"main_above"
"1440","SHR",2010-01-06,38.53188,-121.528,2.21,"main_above"
"1441","SHR",2010-01-13,38.53188,-121.528,1.9,"main_above"
"1442","SHR",2010-01-21,38.53188,-121.528,5.23,"main_above"
"1443","SHR",2010-01-26,38.53188,-121.528,1.35,"main_above"
"1444","SHR",2010-02-03,38.53188,-121.528,1.9,"main_above"
"1445","SHR",2010-02-10,38.53188,-121.528,1.98,"main_above"
"1446","SHR",2010-02-17,38.53188,-121.528,2.74,"main_above"
"1447","SHR",2010-02-24,38.53188,-121.528,3.01,"main_above"
"1448","SHR",2010-03-03,38.53188,-121.528,1.76,"main_above"
"1449","SHR",2010-03-17,38.53188,-121.528,1.87,"main_above"
"1450","SHR",2010-03-30,38.53188,-121.528,2.88,"main_above"
"1451","SHR",2010-04-12,38.53188,-121.528,2.95,"main_above"
"1452","SHR",2010-04-28,38.53188,-121.528,11.53,"main_above"
"1453","SHR",2010-05-13,38.53188,-121.528,1.8,"main_above"
"1454","SHR",2010-05-27,38.53188,-121.528,2.27,"main_above"
"1455","SHR",2011-01-12,38.53188,-121.528,1.05,"main_above"
"1456","SHR",2011-01-26,38.53188,-121.528,2.17,"main_above"
"1457","SHR",2011-02-09,38.53188,-121.528,3.2,"main_above"
"1458","SHR",2011-02-23,38.53188,-121.528,1.86,"main_above"
"1459","SHR",2011-03-09,38.53188,-121.528,2.35,"main_above"
"1460","SHR",2011-03-29,38.53188,-121.528,1.85,"main_above"
"1461","SHR",2011-04-06,38.53188,-121.528,4.66,"main_above"
"1462","SHR",2011-04-13,38.53188,-121.528,4.17,"main_above"
"1463","SHR",2011-04-22,38.53188,-121.528,3.18,"main_above"
"1464","SHR",2011-05-04,38.53188,-121.528,2.57,"main_above"
"1465","SHR",2011-05-19,38.53188,-121.528,2.01,"main_above"
"1466","SHR",2011-06-01,38.53188,-121.528,3.15,"main_above"
"1467","SHR",2011-06-15,38.53188,-121.528,2.79,"main_above"
"1468","SHR",2011-06-29,38.53188,-121.528,1.99,"main_above"
"1469","SHR",2011-07-13,38.53188,-121.528,1.9,"main_above"
"1470","SHR",2011-07-26,38.53188,-121.528,2.35,"main_above"
"1471","SHR",2011-08-10,38.53188,-121.528,2.56,"main_above"
"1472","SHR",2011-08-24,38.53188,-121.528,2.14,"main_above"
"1473","SHR",2011-09-07,38.53188,-121.528,2.17,"main_above"
"1474","SHR",2011-09-20,38.53188,-121.528,1.75,"main_above"
"1475","SHR",2011-10-06,38.53188,-121.528,1.31,"main_above"
"1476","SHR",2011-10-19,38.53188,-121.528,1.24,"main_above"
"1477","SHR",2011-11-02,38.53188,-121.528,1.5,"main_above"
"1478","SHR",2011-11-15,38.53188,-121.528,2.3,"main_above"
"1479","SHR",2011-11-30,38.53188,-121.528,0.96,"main_above"
"1480","SHR",2011-12-14,38.53188,-121.528,1.99,"main_above"
"1481","SHR",2011-12-29,38.53188,-121.528,4.29,"main_above"
"1482","SHR",2012-01-11,38.53188,-121.528,4.18,"main_above"
"1483","SHR",2012-01-24,38.53188,-121.528,5.98,"main_above"
"1484","SHR",2012-02-08,38.53188,-121.528,3.64,"main_above"
"1485","SHR",2012-02-23,38.53188,-121.528,6.19,"main_above"
"1486","SHR",2012-03-07,38.53188,-121.528,4.93,"main_above"
"1487","SHR",2012-03-22,38.53188,-121.528,2.3,"main_above"
"1488","SHR",2012-04-04,38.53188,-121.528,1.92,"main_above"
"1489","SHR",2012-04-16,38.53188,-121.528,2.35,"main_above"
"1490","SHR",2012-05-02,38.53188,-121.528,2.96,"main_above"
"1491","SHR",2012-05-17,38.53188,-121.528,3.86,"main_above"
"1492","SHR",2012-05-31,38.53188,-121.528,5.37,"main_above"
"1493","SHR",2012-06-13,38.53188,-121.528,3.07,"main_above"
"1494","SHR",2012-06-25,38.53188,-121.528,3.16,"main_above"
"1495","SHR",2012-07-10,38.53188,-121.528,3,"main_above"
"1496","SHR",2012-07-25,38.53188,-121.528,3.46,"main_above"
"1497","SHR",2012-08-07,38.53188,-121.528,2.24,"main_above"
"1498","SHR",2012-08-21,38.53188,-121.528,1.95,"main_above"
"1499","SHR",2012-09-05,38.53188,-121.528,2.84,"main_above"
"1500","SHR",2012-09-21,38.53188,-121.528,0.99,"main_above"
"1501","SHR",2012-10-03,38.53188,-121.528,2.22,"main_above"
"1502","SHR",2012-10-19,38.53188,-121.528,1.53,"main_above"
"1503","SHR",2012-10-30,38.53188,-121.528,1.68,"main_above"
"1504","SHR",2012-11-13,38.53188,-121.528,1.69,"main_above"
"1505","SHR",2012-11-29,38.53188,-121.528,2.17,"main_above"
"1506","SHR",2012-12-12,38.53188,-121.528,1.48,"main_above"
"1507","SHR",2012-12-27,38.53188,-121.528,2.44,"main_above"
"1508","SHR",2013-01-03,38.53188,-121.528,1.19,"main_above"
"1509","SHR",2013-01-08,38.53188,-121.528,1.23,"main_above"
"1510","SHR",2013-01-18,38.53188,-121.528,1.32,"main_above"
