agency_cd,site_no,sample_dt,sample_tm,sample_start_time_datum_cd_reported,remark_cd_NO3_NO2_mg_L,result_va_NO3_NO2_mg_L,rpt_lev_va_NO3_NO2_mg_L,rpt_lev_cd_NO3_NO2_mg_L,remark_cd_NH4_mg_L,result_va_NH4_mg_L,rpt_lev_va_NH4_mg_L,rpt_lev_cd_NH4_mg_L,remark_cd_OrthoP_mg_L,result_va_OrthoP_mg_L,rpt_lev_va_OrthoP_L,rpt_lev_cd_OrthoP_mg_L,remark_cd_NO2_mg_L,result_va_NO2_mg_L,rpt_lev_va_NO2_mg_L,rpt_lev_cd_NO2_mg_L,remark_cd_TDN_mg_L,result_va_TDN_mg_L,rpt_lev_va_TDN_mg_L,rpt_lev_cd_TDN_mg_L,remark_cd_Chla_ugL,result_va_Chla_ugL,rpt_lev_va_Chla_ugL,rpt_lev_cd_Chla_ugL,remark_cd_Phaeo_ugL,result_va_Phaeo_ugL,rpt_lev_va_Phaeo_ugL,rpt_lev_cd_Phaeo_ugL,remark_cd_DOC_mgL,result_va_DOC_mgL,rpt_lev_va_DOC_mgL,rpt_lev_cd_DOC_mgL,remark_cd_A254_nm,result_va_A254_nm,rpt_lev_va_A254_nm,rpt_lev_cd_A254_nm,remark_cd_SUVA,result_va_SUVA,rpt_lev_va_SUVA,rpt_lev_cd_SUVA
USGS,11447650,1987-04-20,11:30:00,PDT,NA,0.11,NA,NA,NA,0.02,NA,NA,NA,0.03,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1987-05-04,10:15:00,PDT,NA,0.11,NA,NA,NA,0.02,NA,NA,NA,0.03,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1987-05-26,11:30:00,PDT,NA,0.12,NA,NA,NA,0.04,NA,NA,NA,0.04,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1987-06-10,14:20:00,PDT,<,0.1,NA,NA,NA,0.01,NA,NA,NA,0.02,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1987-06-22,10:15:00,PDT,NA,0.11,NA,NA,<,0.01,NA,NA,NA,0.03,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1987-07-07,10:00:00,PDT,<,0.1,NA,NA,NA,0.04,NA,NA,NA,0.04,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1987-07-24,09:00:00,PDT,NA,0.36,NA,NA,NA,0.01,NA,NA,NA,0.02,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1987-08-03,09:15:00,PDT,<,0.1,NA,NA,<,0.01,NA,NA,NA,0.02,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1987-08-20,11:00:00,PDT,<,0.1,NA,NA,<,0.01,NA,NA,NA,0.02,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1987-09-01,11:30:00,PDT,<,0.1,NA,NA,NA,0.03,NA,NA,NA,0.03,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1987-09-15,10:00:00,PDT,<,0.1,NA,NA,NA,0.04,NA,NA,NA,0.04,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1987-10-01,10:45:00,PDT,<,0.1,NA,NA,NA,0.04,NA,NA,<,0.01,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1987-10-14,10:45:00,PDT,<,0.1,NA,NA,NA,0.02,NA,NA,NA,0.02,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1987-11-12,10:15:00,PST,NA,0.11,NA,NA,NA,0.02,NA,NA,NA,0.02,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1987-11-24,11:15:00,PST,NA,0.2,NA,NA,NA,0.04,NA,NA,NA,0.04,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1987-12-09,10:45:00,PST,NA,0.35,NA,NA,NA,0.03,NA,NA,NA,0.03,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1987-12-22,12:45:00,PST,NA,0.3,NA,NA,NA,0.03,NA,NA,NA,0.04,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1988-01-13,10:45:00,PST,NA,0.26,NA,NA,NA,0.01,NA,NA,NA,0.03,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1988-02-02,11:00:00,PST,NA,0.29,NA,NA,NA,0.01,NA,NA,NA,0.05,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1988-02-16,11:00:00,PST,NA,0.2,NA,NA,NA,0.03,NA,NA,<,0.01,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1988-03-08,12:30:00,PST,NA,0.15,NA,NA,<,0.01,NA,NA,NA,0.02,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1988-03-29,10:45:00,PST,NA,0.12,NA,NA,<,0.01,NA,NA,NA,0.02,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1988-04-12,10:00:00,PDT,NA,0.1,NA,NA,<,0.01,NA,NA,NA,0.02,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1988-04-26,11:15:00,PDT,NA,0.21,NA,NA,NA,0.03,NA,NA,NA,0.03,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1988-05-10,11:15:00,PDT,NA,0.13,NA,NA,<,0.01,NA,NA,NA,0.02,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1988-06-07,10:30:00,PDT,NA,0.15,NA,NA,NA,0.02,NA,NA,NA,0.01,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1988-06-20,11:30:00,PDT,<,0.1,NA,NA,NA,0.02,NA,NA,NA,0.02,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1988-07-06,10:45:00,PDT,<,0.1,NA,NA,NA,0.02,NA,NA,NA,0.05,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1988-07-26,13:15:00,PDT,<,0.1,NA,NA,NA,0.02,NA,NA,NA,0.03,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1988-08-10,11:15:00,PDT,<,0.1,NA,NA,NA,0.01,NA,NA,NA,0.03,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1988-09-07,10:15:00,PDT,<,0.1,NA,NA,NA,0.02,NA,NA,NA,0.04,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1988-09-13,11:30:00,PDT,<,0.1,NA,NA,<,0.01,NA,NA,NA,0.04,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1988-12-20,11:15:00,PST,NA,0.23,NA,NA,NA,0.06,NA,NA,NA,0.04,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1989-03-15,12:45:00,PST,NA,0.16,NA,NA,NA,0.02,NA,NA,NA,0.05,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1989-06-28,09:30:00,PDT,NA,0.11,NA,NA,NA,0.02,NA,NA,NA,0.01,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1989-09-27,12:00:00,PDT,NA,0.18,NA,NA,NA,0.03,NA,NA,NA,0.06,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1989-11-15,11:00:00,PST,NA,0.12,NA,NA,<,0.01,NA,NA,NA,0.03,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1989-12-19,13:00:00,PST,NA,0.13,NA,NA,NA,0.03,NA,NA,NA,0.02,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1990-01-10,10:40:00,PST,NA,0.2,NA,NA,NA,0.03,NA,NA,NA,0.04,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1990-02-15,11:15:00,PST,NA,0.2,NA,NA,NA,0.01,NA,NA,NA,0.04,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1990-04-10,10:15:00,PDT,NA,0.2,NA,NA,NA,0.01,NA,NA,NA,0.02,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1990-06-12,10:30:00,PDT,<,0.1,NA,NA,<,0.01,NA,NA,NA,0.03,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1990-09-11,10:00:00,PDT,<,0.1,NA,NA,<,0.01,NA,NA,NA,0.03,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1990-12-12,11:00:00,PST,NA,0.1,NA,NA,NA,0.04,NA,NA,NA,0.04,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1991-03-11,10:15:00,PST,NA,0.47,NA,NA,NA,0.04,NA,NA,NA,0.06,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1991-06-11,11:15:00,PDT,NA,0.1,NA,NA,NA,0.05,NA,NA,NA,0.02,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1991-09-10,10:00:00,PDT,NA,0.074,NA,NA,<,0.01,NA,NA,NA,0.02,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1991-12-18,10:10:00,PST,NA,0.13,NA,NA,NA,0.03,NA,NA,NA,0.04,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1992-03-16,09:40:00,PST,NA,0.26,NA,NA,NA,0.03,NA,NA,NA,0.05,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1992-06-16,11:10:00,PDT,NA,0.078,NA,NA,NA,0.02,NA,NA,NA,0.02,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1992-09-16,10:00:00,PDT,NA,0.079,NA,NA,NA,0.04,NA,NA,NA,0.04,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1992-12-16,10:30:00,PST,NA,0.47,NA,NA,NA,0.05,NA,NA,NA,0.07,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1993-03-16,10:00:00,PST,NA,0.25,NA,NA,NA,0.02,NA,NA,NA,0.03,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1993-06-24,12:00:00,PDT,NA,0.095,NA,NA,NA,0.01,NA,NA,NA,0.02,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1993-09-15,12:00:00,PDT,NA,0.14,NA,NA,NA,0.03,NA,NA,NA,0.03,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1993-12-15,11:20:00,PST,NA,0.27,NA,NA,NA,0.03,NA,NA,NA,0.03,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1994-03-15,10:00:00,PST,NA,0.17,NA,NA,NA,0.03,NA,NA,NA,0.03,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1994-06-14,12:30:00,PDT,<,0.05,NA,NA,NA,0.03,NA,NA,NA,0.02,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1994-09-14,10:00:00,PDT,NA,0.052,NA,NA,NA,0.02,NA,NA,NA,0.03,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1994-12-13,11:00:00,PST,NA,0.33,NA,NA,NA,0.03,NA,NA,NA,0.06,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1995-03-16,12:00:00,PST,NA,0.11,NA,NA,NA,0.02,NA,NA,NA,0.02,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1995-06-14,13:50:00,PDT,NA,0.08,NA,NA,NA,0.02,NA,NA,NA,0.01,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1995-09-13,12:25:00,PDT,NA,0.09,NA,NA,<,0.02,NA,NA,NA,0.02,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1996-02-20,10:10:00,PST,NA,0.11,NA,NA,<,0.02,NA,NA,NA,0.02,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1996-03-22,10:00:00,PST,NA,0.13,NA,NA,<,0.02,NA,NA,NA,0.01,NA,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1996-04-01,09:30:00,PST,NA,0.16,NA,NA,<,0.02,NA,NA,NA,0.01,NA,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1996-05-13,14:00:00,PDT,NA,0.13,NA,NA,<,0.02,NA,NA,<,0.01,NA,NA,NA,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1996-06-10,11:00:00,PDT,NA,0.08,NA,NA,<,0.02,NA,NA,NA,0.02,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1996-07-17,11:00:00,PDT,NA,0.11,NA,NA,NA,0.03,NA,NA,NA,0.02,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1996-08-16,11:00:00,PDT,NA,0.07,NA,NA,NA,0.03,NA,NA,NA,0.03,NA,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1996-09-24,11:30:00,PDT,NA,0.14,NA,NA,<,0.02,NA,NA,NA,0.03,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1996-10-10,10:00:00,PDT,NA,0.1,NA,NA,<,0.02,NA,NA,NA,0.02,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1996-11-15,10:30:00,PST,NA,0.1,NA,NA,<,0.02,NA,NA,NA,0.02,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1996-12-17,11:30:00,PST,NA,0.14,NA,NA,NA,0.03,NA,NA,NA,0.01,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1997-01-06,11:00:00,PST,NA,0.12,NA,NA,NA,0.02,NA,NA,<,0.01,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1997-02-11,10:00:00,PST,NA,0.17,NA,NA,<,0.02,NA,NA,<,0.01,NA,NA,NA,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1997-03-11,10:50:00,PST,NA,0.2,NA,NA,<,0.02,NA,NA,NA,0.02,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1997-04-14,10:00:00,PDT,NA,0.19,NA,NA,<,0.02,NA,NA,NA,0.01,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1997-04-28,09:50:00,PDT,NA,0.16,NA,NA,<,0.02,NA,NA,NA,0.02,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1997-05-08,10:10:00,PDT,NA,0.1,NA,NA,<,0.02,NA,NA,NA,0.02,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1997-05-22,11:00:00,PDT,NA,0.09,NA,NA,<,0.02,NA,NA,NA,0.02,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1997-06-05,10:30:00,PDT,NA,0.12,NA,NA,<,0.02,NA,NA,NA,0.03,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1997-06-20,09:30:00,PDT,NA,0.09,NA,NA,<,0.02,NA,NA,NA,0.01,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1997-07-14,12:30:00,PDT,NA,0.07,NA,NA,<,0.02,NA,NA,NA,0.02,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1997-07-29,10:30:00,PDT,NA,0.06,NA,NA,NA,0.02,NA,NA,NA,0.02,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1997-08-12,11:20:00,PDT,NA,0.08,NA,NA,NA,0.04,NA,NA,NA,0.03,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1997-09-23,10:30:00,PDT,NA,0.13,NA,NA,<,0.02,NA,NA,NA,0.02,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1997-10-23,11:00:00,PDT,NA,0.09,NA,NA,NA,0.02,NA,NA,NA,0.02,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1997-11-20,11:30:00,PST,NA,0.17,NA,NA,<,0.02,NA,NA,NA,0.03,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USGS,11447650,1997-12-12,12:00:00,PST,NA,0.2,NA,NA,<,0.02,NA,NA,NA,0.03,NA,NA,<,0.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
