DataOwner,DataStatus,LongStationName,ShortStationName,StationNumber,SampleCode,CollectionDate,Analyte,CASReg_Number,Result,RptLimit,Units,Method,Depth,Matrix,SampleType,ParentSample,Description,Notes,ResultRejected
330,1000 - Data Not Validated by Owner,Toe Drain at County Road 22,Toe Drain at Rd. 22,A0D84061386,ES0817B1194,8/3/2017 10:00,Dissolved Organic Carbon,7440440,5.6,0.5,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Toe Drain at County Road 22,Toe Drain at Rd. 22,A0D84061386,ES0817B1194,8/3/2017 10:00,Total Organic Carbon,7440440,5.6,0.5,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Toe Drain at County Road 22,Toe Drain at Rd. 22,A0D84061386,ES0817B1194,8/3/2017 10:00,Dissolved Organic Nitrogen,7727379,0.8,0.1,mg/L as N,EPA 351.2/EPA 350.1 (D) DWRMod [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Toe Drain at County Road 22,Toe Drain at Rd. 22,A0D84061386,ES0817B1194,8/3/2017 10:00,Pheophytin a,0,9.2,2.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Toe Drain at County Road 22,Toe Drain at Rd. 22,A0D84061386,ES0817B1194,8/3/2017 10:00,Total Phosphorus,7723140,1,0.01,mg/L as P,EPA 365.4 DWR Modified [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Toe Drain at County Road 22,Toe Drain at Rd. 22,A0D84061386,ES0817B1194,8/3/2017 10:00,Dissolved Silica (SiO2),7631869,22.4,0.1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Toe Drain at County Road 22,Toe Drain at Rd. 22,A0D84061386,ES0817B1194,8/3/2017 10:00,Total Dissolved Solids,0,502,1,mg/L,Std Method 2540 C [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Toe Drain at County Road 22,Toe Drain at Rd. 22,A0D84061386,ES0817B1194,8/3/2017 10:00,Total Suspended Solids,0,55,1,mg/L,EPA 160.2 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Toe Drain at County Road 22,Toe Drain at Rd. 22,A0D84061386,ES0817B1194,8/3/2017 10:00,Volatile Suspended Solids,0,15,1,mg/L,EPA 160.4 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Toe Drain at County Road 22,Toe Drain at Rd. 22,A0D84061386,ES0817B1194,8/3/2017 10:00,Total Kjeldahl Nitrogen,0,1.4,0.1,mg/L as N,EPA 351.2 DWR Modified [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Toe Drain at County Road 22,Toe Drain at Rd. 22,A0D84061386,ES0817B1194,8/3/2017 10:00,Dissolved ortho-Phosphate,14265442,0.99,0.01,mg/L as P,EPA 365.1 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Davis Wastewater Discharge at Toe Drain,Davis Wastewater,A0033300,ES0817B1195,8/3/2017 11:10,Dissolved Ammonia,7664417,0.15,0.01,mg/L as N,EPA 350.1 DWR Modified [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Davis Wastewater Discharge at Toe Drain,Davis Wastewater,A0033300,ES0817B1195,8/3/2017 11:10,Dissolved Nitrate + Nitrite,0,5.36,0.05,mg/L as N,Std Method 4500-NO3-F (DWR Mod [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Davis Wastewater Discharge at Toe Drain,Davis Wastewater,A0033300,ES0817B1195,8/3/2017 11:10,Total Phosphorus,7723140,0.94,0.01,mg/L as P,EPA 365.4 DWR Modified [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Davis Wastewater Discharge at Toe Drain,Davis Wastewater,A0033300,ES0817B1195,8/3/2017 11:10,Dissolved ortho-Phosphate,14265442,0.83,0.01,mg/L as P,EPA 365.1 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,"3000 - Public, Review Status Unknown",Toe Drain at Interstate 80,Toe Drain@ I-80,A0D83441350,ES0817B1196,8/3/2017 11:33,Dissolved Ammonia,7664417,0.06,0.01,mg/L as N,EPA 350.1 DWR Modified [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,"3000 - Public, Review Status Unknown",Toe Drain at Interstate 80,Toe Drain@ I-80,A0D83441350,ES0817B1196,8/3/2017 11:33,Dissolved Calcium,7440702,37,1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,"3000 - Public, Review Status Unknown",Toe Drain at Interstate 80,Toe Drain@ I-80,A0D83441350,ES0817B1196,8/3/2017 11:33,Dissolved Chloride,16887006,78,1,mg/L,EPA 300.0 28d Hold [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,"3000 - Public, Review Status Unknown",Toe Drain at Interstate 80,Toe Drain@ I-80,A0D83441350,ES0817B1196,8/3/2017 11:33,Chlorophyll a,479618,27.01,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,"3000 - Public, Review Status Unknown",Toe Drain at Interstate 80,Toe Drain@ I-80,A0D83441350,ES0817B1196,8/3/2017 11:33,Dissolved Nitrate + Nitrite,0,1,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Mod [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,"3000 - Public, Review Status Unknown",Toe Drain at Interstate 80,Toe Drain@ I-80,A0D83441350,ES0817B1196,8/3/2017 11:33,Dissolved Organic Carbon,7440440,4.9,0.5,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,"3000 - Public, Review Status Unknown",Toe Drain at Interstate 80,Toe Drain@ I-80,A0D83441350,ES0817B1196,8/3/2017 11:33,Total Organic Carbon,7440440,5.1,0.5,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,"3000 - Public, Review Status Unknown",Toe Drain at Interstate 80,Toe Drain@ I-80,A0D83441350,ES0817B1196,8/3/2017 11:33,Dissolved Organic Nitrogen,7727379,0.6,0.1,mg/L as N,EPA 351.2/EPA 350.1 (D) DWRMod [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,"3000 - Public, Review Status Unknown",Toe Drain at Interstate 80,Toe Drain@ I-80,A0D83441350,ES0817B1196,8/3/2017 11:33,Pheophytin a,0,15.86,0.5,ug/L,Std Method 10200 H [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,"3000 - Public, Review Status Unknown",Toe Drain at Interstate 80,Toe Drain@ I-80,A0D83441350,ES0817B1196,8/3/2017 11:33,Total Phosphorus,7723140,0.6,0.01,mg/L as P,EPA 365.4 DWR Modified [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,"3000 - Public, Review Status Unknown",Toe Drain at Interstate 80,Toe Drain@ I-80,A0D83441350,ES0817B1196,8/3/2017 11:33,Dissolved Silica (SiO2),7631869,23.5,0.1,mg/L,EPA 200.7 (D) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,"3000 - Public, Review Status Unknown",Toe Drain at Interstate 80,Toe Drain@ I-80,A0D83441350,ES0817B1196,8/3/2017 11:33,Total Dissolved Solids,0,470,1,mg/L,Std Method 2540 C [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,"3000 - Public, Review Status Unknown",Toe Drain at Interstate 80,Toe Drain@ I-80,A0D83441350,ES0817B1196,8/3/2017 11:33,Total Dissolved Solids,0,469,1,mg/L,Std Method 2540 C [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,"3000 - Public, Review Status Unknown",Toe Drain at Interstate 80,Toe Drain@ I-80,A0D83441350,ES0817B1196,8/3/2017 11:33,Total Suspended Solids,0,126,1,mg/L,EPA 160.2 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,"3000 - Public, Review Status Unknown",Toe Drain at Interstate 80,Toe Drain@ I-80,A0D83441350,ES0817B1196,8/3/2017 11:33,Volatile Suspended Solids,0,24,1,mg/L,EPA 160.4 [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,"3000 - Public, Review Status Unknown",Toe Drain at Interstate 80,Toe Drain@ I-80,A0D83441350,ES0817B1196,8/3/2017 11:33,Total Kjeldahl Nitrogen,0,1.2,0.1,mg/L as N,EPA 351.2 DWR Modified [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,"3000 - Public, Review Status Unknown",Toe Drain at Interstate 80,Toe Drain@ I-80,A0D83441350,ES0817B1196,8/3/2017 11:33,Dissolved ortho-Phosphate,14265442,0.58,0.01,mg/L as P,EPA 365.1 (DWR Modified) [1]*,1 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0817B1288,8/15/2017 9:36,Dissolved Ammonia,7664417,0.01,0.01,mg/L as N,EPA 350.1 DWR Modified [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0817B1288,8/15/2017 9:36,Dissolved Calcium,7440702,9,1,mg/L,EPA 200.7 (D) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0817B1288,8/15/2017 9:36,Dissolved Chloride,16887006,2,1,mg/L,EPA 300.0 28d Hold [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0817B1288,8/15/2017 9:36,Chlorophyll a,479618,3.73,0.5,ug/L,Std Method 10200 H [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0817B1288,8/15/2017 9:36,Dissolved Nitrate + Nitrite,0,0.04,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Mod [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0817B1288,8/15/2017 9:36,Dissolved Organic Carbon,7440440,1.8,0.5,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0817B1288,8/15/2017 9:36,Total Organic Carbon,7440440,1.9,0.5,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0817B1288,8/15/2017 9:36,Dissolved Organic Nitrogen,7727379,0.2,0.1,mg/L as N,EPA 351.2/EPA 350.1 (D) DWRMod [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0817B1288,8/15/2017 9:36,Pheophytin a,0,1.27,0.5,ug/L,Std Method 10200 H [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0817B1288,8/15/2017 9:36,Total Phosphorus,7723140,0.03,0.01,mg/L as P,EPA 365.4 DWR Modified [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0817B1288,8/15/2017 9:36,Dissolved Silica (SiO2),7631869,14.5,0.1,mg/L,EPA 200.7 (D) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0817B1288,8/15/2017 9:36,Total Dissolved Solids,0,74,1,mg/L,Std Method 2540 C [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0817B1288,8/15/2017 9:36,Total Dissolved Solids,0,79,1,mg/L,Std Method 2540 C [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0817B1288,8/15/2017 9:36,Total Suspended Solids,0,17,1,mg/L,EPA 160.2 [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0817B1288,8/15/2017 9:36,Total Suspended Solids,0,17,1,mg/L,EPA 160.2 [1]*,0 Meters,"Water, Natural",Normal Sample,0,,Duplicate,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0817B1288,8/15/2017 9:36,Volatile Suspended Solids,0,3,1,mg/L,EPA 160.4 [1]*,0 Meters,"Water, Natural",Normal Sample,0,,Duplicate,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0817B1288,8/15/2017 9:36,Volatile Suspended Solids,0,3,1,mg/L,EPA 160.4 [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0817B1288,8/15/2017 9:36,Total Kjeldahl Nitrogen,0,0.2,0.1,mg/L as N,EPA 351.2 DWR Modified [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0817B1288,8/15/2017 9:36,Dissolved ortho-Phosphate,14265442,0.03,0.01,mg/L as P,EPA 365.1 (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0817B1296,8/29/2017 9:05,Dissolved Ammonia,7664417,<0.01,0.01,mg/L as N,EPA 350.1 DWR Modified [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0817B1296,8/29/2017 9:05,Dissolved Calcium,7440702,10,1,mg/L,EPA 200.7 (D) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0817B1296,8/29/2017 9:05,Dissolved Chloride,16887006,3,1,mg/L,EPA 300.0 28d Hold [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0817B1296,8/29/2017 9:05,Chlorophyll a,479618,2.12,0.5,ug/L,Std Method 10200 H [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0817B1296,8/29/2017 9:05,Dissolved Nitrate + Nitrite,0,0.05,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Mod [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0817B1296,8/29/2017 9:05,Dissolved Organic Carbon,7440440,1.9,0.5,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0817B1296,8/29/2017 9:05,Total Organic Carbon,7440440,1.9,0.5,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0817B1296,8/29/2017 9:05,Dissolved Organic Nitrogen,7727379,<0.1,0.1,mg/L as N,EPA 351.2/EPA 350.1 (D) DWRMod [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0817B1296,8/29/2017 9:05,Pheophytin a,0,0.58,0.5,ug/L,Std Method 10200 H [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0817B1296,8/29/2017 9:05,Total Phosphorus,7723140,0.03,0.01,mg/L as P,EPA 365.4 DWR Modified [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0817B1296,8/29/2017 9:05,Dissolved Silica (SiO2),7631869,15.2,0.1,mg/L,EPA 200.7 (D) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0817B1296,8/29/2017 9:05,Total Dissolved Solids,0,78,1,mg/L,Std Method 2540 C [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0817B1296,8/29/2017 9:05,Total Suspended Solids,0,11,1,mg/L,EPA 160.2 [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0817B1296,8/29/2017 9:05,Volatile Suspended Solids,0,2,1,mg/L,EPA 160.4 [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0817B1296,8/29/2017 9:05,Total Kjeldahl Nitrogen,0,0.1,0.1,mg/L as N,EPA 351.2 DWR Modified [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0817B1296,8/29/2017 9:05,Dissolved ortho-Phosphate,14265442,0.03,0.01,mg/L as P,EPA 365.1 (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0917B1304,9/12/2017 11:12,Dissolved Ammonia,7664417,<0.01,0.01,mg/L as N,EPA 350.1 DWR Modified [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0917B1304,9/12/2017 11:12,Dissolved Calcium,7440702,11,1,mg/L,EPA 200.7 (D) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0917B1304,9/12/2017 11:12,Dissolved Chloride,16887006,3,1,mg/L,EPA 300.0 28d Hold [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0917B1304,9/12/2017 11:12,Chlorophyll a,479618,2.46,0.5,ug/L,Std Method 10200 H [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0917B1304,9/12/2017 11:12,Dissolved Nitrate + Nitrite,0,0.06,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Mod [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0917B1304,9/12/2017 11:12,Dissolved Organic Carbon,7440440,1.8,0.5,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0917B1304,9/12/2017 11:12,Total Organic Carbon,7440440,1.9,0.5,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0917B1304,9/12/2017 11:12,Dissolved Organic Nitrogen,7727379,<0.1,0.1,mg/L as N,EPA 351.2/EPA 350.1 (D) DWRMod [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0917B1304,9/12/2017 11:12,Pheophytin a,0,0.86,0.5,ug/L,Std Method 10200 H [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0917B1304,9/12/2017 11:12,Total Phosphorus,7723140,0.05,0.01,mg/L as P,EPA 365.4 DWR Modified [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0917B1304,9/12/2017 11:12,Dissolved Silica (SiO2),7631869,17.9,0.1,mg/L,EPA 200.7 (D) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0917B1304,9/12/2017 11:12,Total Dissolved Solids,0,80,1,mg/L,Std Method 2540 C [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0917B1304,9/12/2017 11:12,Total Suspended Solids,0,18,1,mg/L,EPA 160.2 [1]*,0 Meters,"Water, Natural",Normal Sample,0,,Duplicate,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0917B1304,9/12/2017 11:12,Total Suspended Solids,0,18,1,mg/L,EPA 160.2 [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0917B1304,9/12/2017 11:12,Volatile Suspended Solids,0,2,1,mg/L,EPA 160.4 [1]*,0 Meters,"Water, Natural",Normal Sample,0,,Duplicate,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0917B1304,9/12/2017 11:12,Volatile Suspended Solids,0,2,1,mg/L,EPA 160.4 [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0917B1304,9/12/2017 11:12,Total Kjeldahl Nitrogen,0,<0.1,0.1,mg/L as N,EPA 351.2 DWR Modified [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0917B1304,9/12/2017 11:12,Dissolved ortho-Phosphate,14265442,0.03,0.01,mg/L as P,EPA 365.1 (DWR Modified) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0917B1312,9/19/2017 10:40,Dissolved Ammonia,7664417,<0.01,0.01,mg/L as N,EPA 350.1 DWR Modified [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0917B1312,9/19/2017 10:40,Dissolved Calcium,7440702,9,1,mg/L,EPA 200.7 (D) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0917B1312,9/19/2017 10:40,Dissolved Chloride,16887006,3,1,mg/L,EPA 300.0 28d Hold [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0917B1312,9/19/2017 10:40,Chlorophyll a,479618,2.71,0.5,ug/L,Std Method 10200 H [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0917B1312,9/19/2017 10:40,Dissolved Nitrate + Nitrite,0,0.06,0.01,mg/L as N,Std Method 4500-NO3-F (DWR Mod [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0917B1312,9/19/2017 10:40,Dissolved Organic Carbon,7440440,1.7,0.5,mg/L as C,EPA 415.1 (D) Ox [PS-3]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0917B1312,9/19/2017 10:40,Total Organic Carbon,7440440,1.9,0.5,mg/L as C,EPA 415.1 (T) Ox [PS-3]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0917B1312,9/19/2017 10:40,Dissolved Organic Nitrogen,7727379,<0.1,0.1,mg/L as N,EPA 351.2/EPA 350.1 (D) DWRMod [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0917B1312,9/19/2017 10:40,Pheophytin a,0,1.16,0.5,ug/L,Std Method 10200 H [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0917B1312,9/19/2017 10:40,Total Phosphorus,7723140,0.03,0.01,mg/L as P,EPA 365.4 DWR Modified [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0917B1312,9/19/2017 10:40,Dissolved Silica (SiO2),7631869,15.8,0.1,mg/L,EPA 200.7 (D) [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0917B1312,9/19/2017 10:40,Total Dissolved Solids,0,72,1,mg/L,Std Method 2540 C [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0917B1312,9/19/2017 10:40,Total Suspended Solids,0,14,1,mg/L,EPA 160.2 [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
330,1000 - Data Not Validated by Owner,Sacramento River @ Sherwood Harbor,SHER,A0200000,ES0917B1312,9/19/2017 10:40,Volatile Suspended Solids,0,2,1,mg/L,EPA 160.4 [1]*,0 Meters,"Water, Natural",Normal Sample,0,,,N
