source,station,latitude,longitude,date,datetime,chlorophyll,diss_ammonia,diss_nitrate_nitrite,diss_orthophos
USGS CAWSC,USGS-11455508,38.04953056,-121.88755,2017-06-27,2017-06-27 15:30:00,3.2,0.03,0.182,0.055
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2017-03-10,2017-03-10 12:30:00,2.6,NA,0.171,0.028
USGS CAWSC,USGS-11455508,38.04953056,-121.88755,2016-04-18,2016-04-18 10:10:00,NA,0.08,0.302,0.067
USGS CAWSC,USGS-11455167,38.2903861,-121.662225,2016-10-20,2016-10-20 10:38:00,1.1,0.1,0.18,0.085
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2013-03-20,2013-03-20 11:30:00,NA,0.24,0.225,0.054
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2016-09-20,2016-09-20 10:00:00,1.3,0.13,0.153,0.069
USGS CAWSC,USGS-11455385,38.19395556,-121.6580028,2020-11-12,2020-11-12 10:00:00,1.5,0.12,0.22,0.08
USGS CAWSC,USGS-11455139,38.36513889,-121.6377417,2017-03-01,2017-03-01 10:00:00,0.9,NA,0.04,0.01
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2017-10-24,2017-10-24 08:30:00,1.6,0.25,0.222,0.065
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2016-03-22,2016-03-22 11:45:00,4.4,0.05,0.149,0.106
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2013-04-25,2013-04-25 08:30:00,NA,0.21,0.442,0.096
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2016-03-08,2016-03-08 12:30:00,5,0.14,0.38,0.1
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2016-05-20,2016-05-20 12:50:00,NA,0.17,0.231,0.063
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2016-07-12,2016-07-12 10:00:00,3.3,0.17,0.161,0.053
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2017-08-01,2017-08-01 04:39:00,NA,0.01,NA,0.154
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2016-11-22,2016-11-22 09:15:00,1.6,0.02,0.186,0.06
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2017-09-07,2017-09-07 12:15:00,3.8,NA,NA,0.136
USGS CAWSC,USGS-11455508,38.04953056,-121.88755,2017-05-16,2017-05-16 10:45:00,2.2,0.05,0.119,0.036
USGS CAWSC,USGS-11455508,38.04953056,-121.88755,2017-09-26,2017-09-26 08:00:00,2.5,0.05,0.232,0.065
USGS CAWSC,USGS-11455508,38.04953056,-121.88755,2016-10-25,2016-10-25 08:15:00,1.4,0.11,0.365,0.082
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2017-08-01,2017-08-01 03:33:00,NA,NA,NA,0.16
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2016-07-28,2016-07-28 11:00:00,2.1,0.01,NA,0.01
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2017-06-27,2017-06-27 14:30:00,1.6,0.08,0.122,0.077
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2016-05-25,2016-05-25 13:10:00,2.6,0.24,0.192,0.058
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2017-10-10,2017-10-10 11:15:00,1.6,NA,NA,0.086
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2016-05-24,2016-05-24 12:00:00,5,0.03,0.092,0.151
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2013-03-12,2013-03-12 10:00:00,NA,0.17,0.388,0.078
USGS CAWSC,USGS-11455139,38.36513889,-121.6377417,2016-04-07,2016-04-07 10:45:00,27.8,0.03,0.095,0.199
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2018-05-17,2018-05-17 14:30:00,1.4,0.22,0.209,0.094
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2018-04-24,2018-04-24 13:31:00,2.7,NA,NA,NA
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2016-08-03,2016-08-03 16:30:00,NA,0.01,NA,0.173
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2016-03-24,2016-03-24 10:00:00,3.9,NA,0.15,0.03
USGS CAWSC,USGS-11455140,38.34916667,-121.6447222,2018-07-10,2018-07-10 09:00:00,1.4,0.02,NA,0.189
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2016-04-05,2016-04-05 11:15:00,8.5,0.08,0.177,0.116
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2017-07-31,2017-07-31 21:32:00,NA,0.01,NA,0.167
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2018-08-14,2018-08-14 07:00:00,1.7,NA,NA,0.193
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2018-08-01,2018-08-01 14:00:00,1.9,NA,NA,0.175
USGS CAWSC,USGS-11455276,38.3078583,-121.6924278,2020-06-09,2020-06-09 14:47:00,0.8,0.01,NA,0.253
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2013-12-12,2013-12-12 16:00:00,NA,0.22,0.47,0.08
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2016-07-19,2016-07-19 13:15:00,NA,0.02,NA,0.198
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2016-12-15,2016-12-15 11:30:00,3.6,0.04,0.23,0.22
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2017-03-16,2017-03-16 11:00:00,3.4,NA,0.139,0.021
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2016-02-11,2016-02-11 10:15:00,3,0.04,0.27,0.13
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2017-08-08,2017-08-08 05:00:00,NA,0.01,NA,0.169
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2017-08-01,2017-08-01 02:22:00,NA,0.01,NA,0.161
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2017-07-17,2017-07-17 08:00:00,5.8,0.12,0.224,0.053
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2017-10-11,2017-10-11 17:45:00,1.9,0.21,0.168,0.054
USGS CAWSC,USGS-11455139,38.36513889,-121.6377417,2016-03-10,2016-03-10 11:00:00,5.5,0.08,0.62,0.23
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2014-11-12,2014-11-12 09:30:00,NA,0.25,0.516,0.093
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2014-11-13,2014-11-13 12:15:00,NA,0.24,0.521,0.095
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2016-06-16,2016-06-16 08:15:00,27.4,NA,0.148,0.057
USGS CAWSC,USGS-11455166,38.29041667,-121.6659722,2016-08-03,2016-08-03 18:30:00,9.4,NA,NA,0.071
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2016-06-08,2016-06-08 10:00:00,7.3,0.07,0.067,0.061
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2016-11-09,2016-11-09 09:45:00,2.4,0.15,0.45,0.08
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2016-04-26,2016-04-26 08:15:00,4.5,0.05,0.177,0.204
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2017-09-12,2017-09-12 11:15:00,1.1,0.14,0.128,0.064
USGS CAWSC,USGS-11455508,38.04953056,-121.88755,2017-11-30,2017-11-30 10:30:00,0.9,0.17,0.43,0.07
USGS CAWSC,USGS-11455167,38.2903861,-121.662225,2016-05-24,2016-05-24 15:30:00,8.7,0.02,0.103,0.121
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2014-03-13,2014-03-13 12:00:00,NA,0.2,0.542,0.089
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2017-02-07,2017-02-07 13:30:00,18.2,0.04,0.4,0.15
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2016-08-23,2016-08-23 10:45:00,7.2,0.01,NA,0.109
USGS CAWSC,USGS-11455276,38.3078583,-121.6924278,2016-07-19,2016-07-19 14:00:00,NA,0.03,0.063,0.164
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2017-02-07,2017-02-07 09:15:00,9.1,0.04,0.29,0.06
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2017-08-08,2017-08-08 09:40:00,NA,NA,NA,0.149
USGS CAWSC,USGS-11455139,38.36513889,-121.6377417,2016-10-20,2016-10-20 09:31:00,2.2,0.03,NA,0.085
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2017-06-20,2017-06-20 07:45:00,2,0.13,0.135,0.04
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2017-08-01,2017-08-01 00:49:00,NA,0.01,NA,0.156
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2016-02-18,2016-02-18 10:45:00,1.7,0.2,0.43,0.07
USGS CAWSC,USGS-11455420,38.14904444,-121.6889444,2016-07-13,2016-07-13 08:40:00,NA,0.17,0.152,0.051
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2014-08-21,2014-08-21 13:15:00,NA,0.01,NA,0.1
USGS CAWSC,USGS-11455139,38.36513889,-121.6377417,2014-12-09,2014-12-09 13:30:00,NA,0.11,0.602,0.286
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2014-06-24,2014-06-24 17:45:00,NA,0.18,0.394,0.086
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2016-06-28,2016-06-28 10:15:00,9.4,0.13,0.15,0.053
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2017-08-01,2017-08-01 06:25:00,NA,NA,NA,0.153
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2018-10-17,2018-10-17 15:05:00,0.7,0.22,0.291,0.089
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2017-09-19,2017-09-19 15:39:00,1.4,0.15,0.112,0.061
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2016-05-12,2016-05-12 11:15:00,1.5,0.02,0.11,0.02
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2016-09-20,2016-09-20 08:45:00,1.9,0.07,0.23,0.071
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2014-12-09,2014-12-09 12:00:00,NA,0.02,0.42,0.04
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2014-04-15,2014-04-15 10:15:00,NA,NA,NA,NA
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2014-06-19,2014-06-19 08:30:00,NA,0.05,0.54,0.091
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2014-02-06,2014-02-06 10:15:00,NA,1.03,0.09,0.13
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2017-10-11,2017-10-11 14:20:00,2.3,NA,NA,0.105
USGS CAWSC,USGS-11455508,38.04953056,-121.88755,2017-05-02,2017-05-02 09:15:00,4.1,0.02,0.074,0.031
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2017-08-08,2017-08-08 03:10:00,NA,0.01,NA,0.167
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2016-01-21,2016-01-21 09:00:00,2.5,0.13,0.76,0.14
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2016-08-09,2016-08-09 08:45:00,10.9,0.07,0.127,0.047
USGS CAWSC,USGS-11455139,38.36513889,-121.6377417,2016-11-17,2016-11-17 09:30:00,2.2,0.02,0.078,0.092
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2016-02-24,2016-02-24 11:00:00,NA,NA,0.27,0.02
USGS CAWSC,USGS-11455140,38.34916667,-121.6447222,2016-05-24,2016-05-24 15:45:00,4.4,0.04,0.275,0.243
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2018-05-17,2018-05-17 13:00:00,5.3,0.02,0.047,0.027
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2017-12-21,2017-12-21 11:15:00,3.2,NA,0.09,0.02
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2014-08-21,2014-08-21 15:15:00,NA,0.02,NA,0.1
USGS CAWSC,USGS-11455139,38.36513889,-121.6377417,2016-08-03,2016-08-03 15:30:00,NA,0.01,NA,0.197
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2016-01-19,2016-01-19 08:45:00,2.3,0.02,0.43,0.02
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2014-06-19,2014-06-19 10:30:00,NA,0.22,0.45,0.09
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2014-02-05,2014-02-05 15:15:00,NA,0.25,0.53,0.08
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2016-11-14,2016-11-14 15:00:00,1.8,0.27,0.46,0.09
USGS CAWSC,USGS-11455508,38.04953056,-121.88755,2017-04-27,2017-04-27 11:00:00,4,0.03,0.093,0.033
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2016-12-07,2016-12-07 13:00:00,NA,0.01,0.18,0.046
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2017-07-25,2017-07-25 08:00:00,3.3,0.01,0.043,0.023
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2017-03-15,2017-03-15 12:15:00,21,NA,NA,0.023
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2016-06-08,2016-06-08 07:30:00,2.3,0.2,0.287,0.068
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2014-08-11,2014-08-11 09:45:00,NA,0.08,0.386,0.084
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2016-05-25,2016-05-25 16:00:00,8.8,0.12,0.178,0.081
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2014-08-11,2014-08-11 12:30:00,NA,0.1,0.318,0.085
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2014-02-06,2014-02-06 13:45:00,NA,NA,0.09,0.03
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2014-04-16,2014-04-16 15:45:00,NA,NA,NA,NA
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2016-06-09,2016-06-09 14:20:00,7.4,0.17,0.227,0.072
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2016-06-09,2016-06-09 15:55:00,8.6,0.08,0.24,0.079
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2015-01-13,2015-01-13 12:00:00,NA,0.37,0.569,0.107
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2016-06-28,2016-06-28 08:40:00,6.8,0.16,0.144,0.052
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2016-11-17,2016-11-17 09:00:00,1,0.2,0.39,0.09
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2015-04-23,2015-04-23 09:30:00,NA,0.04,0.184,0.163
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2016-05-20,2016-05-20 09:00:00,NA,0.2,0.179,0.078
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2015-12-17,2015-12-17 09:15:00,4,0.02,0.16,0.07
USGS CAWSC,USGS-11455139,38.36513889,-121.6377417,2015-08-18,2015-08-18 12:00:00,NA,0.02,0.071,0.117
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2015-06-11,2015-06-11 10:01:00,NA,0.07,0.566,0.103
USGS CAWSC,USGS-11455139,38.36513889,-121.6377417,2016-12-06,2016-12-06 12:30:00,7,0.01,0.12,0.12
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2016-05-10,2016-05-10 08:15:00,20.3,0.24,0.237,0.055
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2016-07-19,2016-07-19 13:30:00,NA,0.01,NA,0.133
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2016-10-12,2016-10-12 08:30:00,1.5,0.2,0.285,0.071
USGS CAWSC,USGS-11455508,38.04953056,-121.88755,2017-12-19,2017-12-19 09:15:00,0.9,0.17,0.45,0.06
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2016-05-24,2016-05-24 13:00:00,8.1,NA,NA,0.162
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2015-03-17,2015-03-17 09:30:00,NA,0.32,0.44,0.113
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2017-07-31,2017-07-31 23:33:00,NA,0.01,NA,0.162
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2017-01-11,2017-01-11 13:30:00,2.6,0.07,0.4,0.16
USGS CAWSC,USGS-11455139,38.36513889,-121.6377417,2015-12-08,2015-12-08 10:00:00,3,0.02,0.26,0.1
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2016-03-31,2016-03-31 09:15:00,6.8,0.07,0.157,0.067
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2016-02-09,2016-02-09 10:45:00,1.4,0.18,0.43,0.06
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2016-09-28,2016-09-28 11:45:00,0.8,NA,0.07,0.03
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2016-06-09,2016-06-09 13:00:00,4.7,0.16,0.298,0.068
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2017-10-11,2017-10-11 16:10:00,3,0.13,0.137,0.053
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2017-06-27,2017-06-27 13:30:00,4.2,0.03,0.092,0.151
USGS CAWSC,USGS-11455139,38.36513889,-121.6377417,2015-06-18,2015-06-18 12:02:00,NA,0.03,0.157,0.16
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2016-07-19,2016-07-19 13:40:00,NA,0.01,NA,0.137
USGS CAWSC,USGS-11455508,38.04953056,-121.88755,2016-09-27,2016-09-27 08:30:00,1.2,0.06,0.29,0.078
USGS CAWSC,USGS-381944121405201,38.32895,-121.681011,2016-11-14,2016-11-14 13:30:00,NA,0.02,0.057,0.19
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2016-09-20,2016-09-20 12:00:00,6.3,NA,NA,0.116
USGS CAWSC,USGS-11455140,38.34916667,-121.6447222,2017-06-27,2017-06-27 10:00:00,2.8,0.03,NA,0.148
USGS CAWSC,USGS-11455508,38.04953056,-121.88755,2016-07-13,2016-07-13 15:30:00,NA,0.05,0.293,0.073
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2015-07-21,2015-07-21 12:00:00,NA,0.02,NA,0.139
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2016-01-07,2016-01-07 11:30:00,3.7,0.02,0.51,0.13
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2016-03-08,2016-03-08 09:30:00,5.4,0.18,0.32,0.06
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2015-11-19,2015-11-19 09:00:00,NA,NA,0.12,NA
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2015-09-03,2015-09-03 11:45:00,NA,0.02,NA,0.172
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2016-07-19,2016-07-19 10:10:00,NA,0.04,0.149,0.059
USGS CAWSC,USGS-11455167,38.2903861,-121.662225,2016-11-17,2016-11-17 10:26:00,1.6,0.03,0.233,0.087
USGS CAWSC,USGS-11455139,38.36513889,-121.6377417,2015-05-12,2015-05-12 09:46:00,NA,0.04,0.288,0.185
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2016-09-20,2016-09-20 13:30:00,6.7,NA,NA,0.133
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2018-09-05,2018-09-05 10:20:00,1.7,0.08,0.109,0.087
USGS CAWSC,USGS-11455420,38.14904444,-121.6889444,2016-04-18,2016-04-18 08:30:00,NA,0.21,0.186,0.056
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2016-01-27,2016-01-27 09:30:00,NA,0.01,0.33,0.04
USGS CAWSC,USGS-11455140,38.34916667,-121.6447222,2018-03-08,2018-03-08 12:45:00,13.3,0.04,0.64,0.26
USGS CAWSC,USGS-382010121402301,38.33616667,-121.672925,2018-10-17,2018-10-17 16:18:00,NA,NA,NA,0.161
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2018-11-08,2018-11-08 09:00:00,NA,0.13,0.36,0.07
USGS CAWSC,USGS-11455276,38.3078583,-121.6924278,2018-04-18,2018-04-18 13:10:00,1.9,0.03,0.139,0.169
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2018-10-17,2018-10-17 14:25:00,0.9,0.21,0.334,0.087
USGS CAWSC,USGS-11455350,38.21277778,-121.6691667,2016-05-06,2016-05-06 15:00:00,24.1,0.15,0.192,0.111
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2016-06-21,2016-06-21 10:15:00,1.7,0.01,NA,0.02
USGS CAWSC,USGS-11455385,38.19395556,-121.6580028,2019-03-28,2019-03-28 09:00:00,3.4,0.09,0.263,0.04
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2016-03-22,2016-03-22 09:45:00,22.9,0.02,0.112,0.14
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2016-07-19,2016-07-19 14:20:00,NA,0.07,0.125,0.056
USGS CAWSC,USGS-11455139,38.36513889,-121.6377417,2016-07-19,2016-07-19 11:00:00,NA,0.01,0.051,0.213
USGS CAWSC,USGS-11455276,38.3078583,-121.6924278,2018-05-17,2018-05-17 15:25:00,2.6,0.02,NA,0.195
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2018-04-24,2018-04-24 16:30:00,2.7,NA,NA,NA
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2019-09-10,2019-09-10 09:45:00,1.7,NA,0.057,0.028
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2015-10-01,2015-10-01 09:45:00,NA,0.16,0.408,0.103
USGS CAWSC,USGS-11455140,38.34916667,-121.6447222,2017-09-13,2017-09-13 11:46:00,4.4,0.01,NA,0.12
USGS CAWSC,USGS-11455276,38.3078583,-121.6924278,2018-09-05,2018-09-05 09:45:00,1.9,NA,NA,0.194
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2017-04-27,2017-04-27 08:45:00,3.2,0.05,0.078,0.022
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2017-07-11,2017-07-11 11:15:00,2.4,0.1,0.179,0.062
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2018-10-17,2018-10-17 16:51:00,NA,NA,NA,0.155
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2018-10-02,2018-10-02 07:45:00,1.2,0.15,0.223,0.07
USGS CAWSC,USGS-11455140,38.34916667,-121.6447222,2017-09-07,2017-09-07 10:30:00,3.2,0.02,NA,0.125
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2018-06-07,2018-06-07 12:30:00,1.1,0.12,0.172,0.077
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2018-04-18,2018-04-18 09:01:00,3.2,NA,NA,NA
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2018-04-18,2018-04-18 11:02:00,3.1,NA,NA,NA
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2018-04-18,2018-04-18 08:02:00,4.6,NA,NA,NA
USGS CAWSC,USGS-11455385,38.19395556,-121.6580028,2019-03-19,2019-03-19 11:30:00,8.8,0.02,0.206,0.061
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2017-12-05,2017-12-05 09:30:00,4.7,0.16,0.39,0.05
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2018-08-14,2018-08-14 08:00:00,1.9,NA,NA,0.196
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2018-08-14,2018-08-14 09:00:00,2.1,NA,NA,0.193
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2015-03-19,2015-03-19 12:15:00,NA,0.02,0.13,0.03
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2017-05-09,2017-05-09 09:15:00,16.1,0.04,0.165,0.113
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2018-05-08,2018-05-08 10:45:00,1.1,0.24,0.164,0.081
USGS CAWSC,USGS-11455508,38.04953056,-121.88755,2018-03-26,2018-03-26 12:00:00,2.4,0.08,0.331,0.044
USGS CAWSC,USGS-11455485,38.0778083,-121.767286,2021-07-21,2021-07-21 14:40:00,NA,0.02,0.11,0.079
USGS CAWSC,USGS-11455508,38.04953056,-121.88755,2021-07-20,2021-07-20 10:00:00,5.9,0.04,0.13,0.08
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2019-03-28,2019-03-28 07:45:00,6.2,0.05,0.206,0.052
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2017-07-13,2017-07-13 08:00:00,1.1,0.02,NA,0.154
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2017-08-01,2017-08-01 05:05:00,NA,NA,NA,0.147
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2017-07-31,2017-07-31 22:35:00,NA,0.01,NA,0.164
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2015-06-11,2015-06-11 10:00:00,NA,0.07,0.571,0.107
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2018-04-18,2018-04-18 12:02:00,5.1,NA,NA,NA
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2018-09-12,2018-09-12 10:45:00,1.6,0.01,NA,0.032
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2015-04-07,2015-04-07 13:31:00,NA,0.22,0.547,0.109
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2015-08-04,2015-08-04 09:45:00,NA,0.1,0.332,0.082
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2019-05-29,2019-05-29 08:00:00,1.2,0.03,0.144,0.084
USGS CAWSC,USGS-11455420,38.14904444,-121.6889444,2018-05-17,2018-05-17 14:11:00,NA,NA,NA,0.088
USGS CAWSC,USGS-11455140,38.34916667,-121.6447222,2018-02-06,2018-02-06 12:15:00,8.3,0.02,0.25,0.14
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2017-01-26,2017-01-26 10:00:00,NA,0.02,0.164,0.031
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2015-05-12,2015-05-12 12:31:00,NA,0.05,0.188,0.166
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2017-03-01,2017-03-01 13:30:00,0.7,0.01,0.11,0.03
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2017-08-08,2017-08-08 09:58:00,NA,NA,NA,0.144
USGS CAWSC,USGS-11455140,38.34916667,-121.6447222,2018-04-05,2018-04-05 10:30:00,7,0.05,0.204,0.177
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2017-09-19,2017-09-19 14:40:00,3.1,0.14,0.16,0.058
USGS CAWSC,USGS-11455478,38.093252,-121.7371772,2015-11-12,2015-11-12 09:30:00,NA,0.1,0.59,0.1
USGS CAWSC,USGS-11455167,38.2903861,-121.662225,2018-04-24,2018-04-24 15:30:00,1.2,0.03,0.056,0.127
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2018-08-07,2018-08-07 05:00:00,NA,NA,NA,0.177
USGS CAWSC,USGS-11455143,38.3354111,-121.658186,2017-08-08,2017-08-08 05:30:00,NA,0.01,NA,0.16
USGS CAWSC,USGS-11455315,38.2430111,-121.684286,2017-05-02,2017-05-02 10:30:00,4.9,0.02,0.046,0.038
USGS CAWSC,USGS-11455146,38.32885,-121.6675306,2017-07-24,2017-07-24 14:40:00,NA,NA,NA,0.154
USGS CAWSC,USGS-11447650,38.45601954,-121.5013437,2018-02-28,2018-02-28 09:30:00,NA,0.01,0.126,0.028
USGS CAWSC,USGS-382006121401601,38.33500556,-121.6711083,2018-04-18,2018-04-18 11:01:00,3.2,NA,NA,NA
